,Course_ID,Year,Course_Duration,Course_Digit,Number_Ressources,Number_Video,Number_Quiz,Number_Exam,Basic_Sequence,Advanced_Sequence
5608,884,2018,38,26,21,10,8,3,Video-Quizz-Quizz-Exam-Video-Video-Video-Video-Video-Quizz-Video-Exam-Quizz-Quizz-Video-Video-Exam-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 3H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5609,885,2018,21,1,1,0,1,0,Quizz,Quizz Duration: 1H
5610,886,2018,30,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
5611,887,2018,33,27,18,9,7,2,Video-Quizz-Video-Quizz-Video-Video-Video-Video-Exam-Quizz-Quizz-Video-Video-Quizz-Exam-Quizz-Video-Quizz,Video Duration: 2H-Quizz Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 2H-Video Duration: 2H-Exam Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 2H
5612,888,2018,27,12,12,6,6,0,Quizz-Video-Video-Quizz-Video-Video-Video-Quizz-Quizz-Quizz-Quizz-Video,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5613,889,2018,30,4,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5614,890,2018,36,1,1,0,1,0,Quizz,Quizz Duration: 1H
5615,891,2018,47,23,19,8,11,0,Quizz-Video-Video-Quizz-Video-Video-Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
5616,892,2018,19,15,13,6,6,1,Video-Quizz-Video-Video-Video-Quizz-Exam-Quizz-Video-Quizz-Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5617,893,2018,35,15,13,6,6,1,Video-Video-Quizz-Exam-Video-Video-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5618,894,2018,6,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5619,895,2018,10,1,1,0,1,0,Quizz,Quizz Duration: 1H
5620,896,2018,12,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5621,897,2018,13,7,6,1,5,0,Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5622,898,2018,51,48,37,20,15,2,Quizz-Video-Video-Video-Video-Video-Video-Quizz-Exam-Video-Quizz-Video-Quizz-Quizz-Video-Video-Video-Video-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video-Video-Quizz-Video-Exam-Quizz-Quizz-Video-Quizz-Video-Video-Quizz,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 4H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 4H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5623,899,2018,57,14,12,4,7,1,Quizz-Exam-Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video,Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5624,900,2018,50,10,8,3,5,0,Video-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5625,901,2018,54,22,16,7,8,1,Quizz-Video-Quizz-Video-Video-Quizz-Exam-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
5626,902,2018,48,18,15,6,8,1,Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Exam-Quizz-Quizz-Video-Video-Quizz-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H
5627,903,2018,31,24,22,10,11,1,Video-Exam-Video-Video-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Video-Quizz-Video-Quizz-Video-Video-Quizz,Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5628,904,2018,22,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5629,905,2018,13,7,7,2,4,1,Quizz-Exam-Quizz-Quizz-Video-Video-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5630,906,2018,23,10,10,5,5,0,Quizz-Quizz-Video-Video-Video-Video-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5631,907,2018,57,7,6,2,3,1,Quizz-Video-Exam-Video-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5632,908,2018,33,18,15,7,7,1,Video-Video-Quizz-Video-Exam-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Video-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5633,909,2018,8,4,4,2,2,0,Video-Video-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5634,910,2018,14,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5635,911,2018,12,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5636,912,2018,45,4,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5637,913,2018,48,25,23,10,11,2,Quizz-Quizz-Video-Quizz-Video-Quizz-Quizz-Video-Video-Video-Exam-Quizz-Quizz-Video-Video-Video-Quizz-Quizz-Video-Quizz-Quizz-Exam-Video,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 2H
5638,914,2018,52,17,15,5,8,2,Quizz-Exam-Quizz-Quizz-Exam-Video-Quizz-Quizz-Quizz-Video-Video-Video-Quizz-Quizz-Video,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H
5639,915,2018,9,4,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5640,916,2018,9,6,5,1,4,0,Video-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5641,917,2018,17,10,9,4,5,0,Video-Video-Quizz-Video-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5642,918,2018,10,10,8,1,6,1,Video-Quizz-Exam-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5643,919,2018,15,11,10,4,5,1,Video-Video-Quizz-Exam-Video-Quizz-Quizz-Quizz-Quizz-Video,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5644,920,2018,10,5,5,1,3,1,Quizz-Quizz-Exam-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5645,921,2018,35,8,8,3,5,0,Video-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5646,922,2018,8,7,6,2,4,0,Video-Video-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5647,923,2018,15,14,13,5,7,1,Quizz-Quizz-Video-Quizz-Exam-Video-Quizz-Quizz-Video-Video-Quizz-Quizz-Video,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H
5648,924,2018,21,10,9,3,6,0,Video-Video-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5649,925,2018,16,9,7,4,3,0,Video-Video-Quizz-Video-Video-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5650,926,2018,59,24,15,5,8,2,Quizz-Quizz-Exam-Quizz-Video-Exam-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Video,Quizz Duration: 2H-Quizz Duration: 2H-Exam Duration: 2H-Quizz Duration: 2H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Video Duration: 1H
5651,927,2018,14,5,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
5652,928,2018,6,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5653,929,2018,30,8,8,1,6,1,Video-Quizz-Quizz-Exam-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5654,930,2018,22,21,17,8,7,2,Quizz-Quizz-Video-Video-Exam-Quizz-Exam-Video-Quizz-Video-Quizz-Video-Quizz-Video-Video-Quizz-Video,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Exam Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H
5655,931,2018,6,5,5,2,3,0,Quizz-Video-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5656,932,2018,17,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5657,933,2018,12,10,8,3,5,0,Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz-Video,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5658,934,2018,24,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5659,935,2018,6,1,1,0,1,0,Quizz,Quizz Duration: 1H
5660,936,2018,28,24,22,13,8,1,Video-Quizz-Quizz-Video-Video-Video-Quizz-Video-Exam-Video-Video-Quizz-Quizz-Video-Video-Quizz-Video-Quizz-Video-Video-Video-Quizz,Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H
5661,937,2018,37,7,7,1,5,1,Quizz-Video-Quizz-Exam-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5662,938,2018,19,10,10,5,5,0,Video-Video-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Video,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5663,939,2018,19,14,12,5,6,1,Exam-Video-Video-Quizz-Quizz-Quizz-Video-Video-Quizz-Quizz-Video-Quizz,Exam Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5664,940,2018,6,0,0,0,0,0,,
5665,941,2018,28,7,6,1,5,0,Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5666,942,2018,38,11,11,2,8,1,Exam-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Video-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5667,943,2018,15,4,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5668,944,2018,37,22,14,4,7,3,Quizz-Exam-Quizz-Quizz-Video-Exam-Video-Exam-Quizz-Quizz-Video-Quizz-Quizz-Video,Quizz Duration: 2H-Exam Duration: 2H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 3H-Exam Duration: 1H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5669,945,2018,26,7,7,2,5,0,Video-Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5670,1,2019,15,10,9,4,4,1,Exam-Video-Video-Quizz-Video-Quizz-Quizz-Video-Quizz,Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5671,2,2019,49,4,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5672,3,2019,46,15,14,5,8,1,Video-Quizz-Video-Quizz-Quizz-Exam-Quizz-Video-Video-Quizz-Quizz-Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5673,4,2019,28,24,22,12,10,0,Quizz-Video-Video-Video-Video-Video-Quizz-Video-Video-Quizz-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Video-Video-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5674,5,2019,30,10,9,2,6,1,Quizz-Video-Exam-Quizz-Quizz-Quizz-Quizz-Quizz-Video,Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5675,6,2019,5,1,1,0,1,0,Quizz,Quizz Duration: 1H
5676,7,2019,14,9,9,2,6,1,Quizz-Video-Quizz-Quizz-Exam-Quizz-Quizz-Quizz-Video,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5677,8,2019,15,12,11,5,6,0,Video-Video-Video-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5678,9,2019,36,18,16,7,8,1,Quizz-Quizz-Video-Exam-Video-Video-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5679,10,2019,16,12,9,3,5,1,Video-Quizz-Quizz-Video-Exam-Quizz-Video-Quizz-Quizz,Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5680,11,2019,60,7,6,1,5,0,Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5681,12,2019,26,14,13,5,7,1,Video-Quizz-Exam-Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz-Video-Video-Quizz,Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
5682,13,2019,5,1,1,0,1,0,Quizz,Quizz Duration: 1H
5683,14,2019,15,4,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5684,15,2019,38,0,0,0,0,0,,
5685,16,2019,5,3,3,0,3,0,Quizz-Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5686,17,2019,32,8,6,1,5,0,Video-Quizz-Quizz-Quizz-Quizz-Quizz,Video Duration: 2H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5687,18,2019,11,1,1,0,1,0,Quizz,Quizz Duration: 1H
5688,19,2019,8,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5689,20,2019,17,0,0,0,0,0,,
5690,21,2019,9,6,6,1,4,1,Video-Exam-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5691,22,2019,15,0,0,0,0,0,,
5692,23,2019,27,18,15,5,8,2,Quizz-Quizz-Quizz-Video-Exam-Exam-Video-Quizz-Video-Video-Quizz-Quizz-Video-Quizz-Quizz,Quizz Duration: 2H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5693,24,2019,5,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5694,25,2019,25,20,15,6,8,1,Quizz-Video-Video-Exam-Quizz-Video-Video-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 3H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 3H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5695,26,2019,49,1,1,0,1,0,Quizz,Quizz Duration: 1H
5696,27,2019,37,13,13,4,8,1,Video-Quizz-Quizz-Video-Exam-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
5697,28,2019,36,24,18,5,10,3,Quizz-Exam-Exam-Video-Quizz-Exam-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Video-Video-Quizz-Video-Quizz-Quizz,Quizz Duration: 2H-Exam Duration: 1H-Exam Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5698,29,2019,19,6,5,1,3,1,Quizz-Video-Exam-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
5699,30,2019,6,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
5700,31,2019,12,4,4,2,2,0,Video-Quizz-Video-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
