Course_ID,Duration,Duration_Digit,Duration_Present,Year,Total_Courses_perYear,Digit_Ratio,Digit_Percentage,Digitalization,Type
4805,10,5,5,2017,1007,0.47,47,Medium-Low Digitalization,Small Course ( <15H )
4806,71,11,60,2017,1007,0.16,16,Low Digitalization,High Course ( >40H )
4807,5,0,5,2017,1007,0.06,6,Low Digitalization,Small Course ( <15H )
4808,66,44,22,2017,1007,0.67,67,Medium-High Digitalization,High Course ( >40H )
4809,6,4,2,2017,1007,0.62,62,Medium-High Digitalization,Small Course ( <15H )
4810,41,32,9,2017,1007,0.78,78,Medium-High Digitalization,High Course ( >40H )
4811,77,28,49,2017,1007,0.37,37,Medium-Low Digitalization,High Course ( >40H )
4812,78,23,55,2017,1007,0.3,30,Medium-Low Digitalization,High Course ( >40H )
4813,72,18,54,2017,1007,0.25,25,Medium-Low Digitalization,High Course ( >40H )
4814,8,3,5,2017,1007,0.38,38,Medium-Low Digitalization,Small Course ( <15H )
4815,5,4,1,2017,1007,0.77,77,Medium-High Digitalization,Small Course ( <15H )
4816,9,4,4,2017,1007,0.5,50,Medium-Low Digitalization,Small Course ( <15H )
4817,27,15,12,2017,1007,0.57,56,Medium-High Digitalization,Medium Course ( >15H and <40H )
4818,38,23,15,2017,1007,0.6,60,Medium-High Digitalization,Medium Course ( >15H and <40H )
4819,69,39,30,2017,1007,0.56,56,Medium-High Digitalization,High Course ( >40H )
4820,31,2,29,2017,1007,0.08,8,Low Digitalization,Medium Course ( >15H and <40H )
4821,13,1,12,2017,1007,0.06,6,Low Digitalization,Small Course ( <15H )
4822,22,17,5,2017,1007,0.78,78,Medium-High Digitalization,Medium Course ( >15H and <40H )
4823,22,1,21,2017,1007,0.05,5,Low Digitalization,Medium Course ( >15H and <40H )
4824,74,7,67,2017,1007,0.1,10,Low Digitalization,High Course ( >40H )
4825,11,11,0,2017,1007,0.96,96,High Digitalization,Small Course ( <15H )
4826,64,57,7,2017,1007,0.89,89,High Digitalization,High Course ( >40H )
4827,28,11,17,2017,1007,0.39,39,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4828,50,37,13,2017,1007,0.74,74,Medium-High Digitalization,High Course ( >40H )
4829,76,20,56,2017,1007,0.26,26,Medium-Low Digitalization,High Course ( >40H )
4830,13,2,11,2017,1007,0.18,18,Low Digitalization,Small Course ( <15H )
4831,6,1,5,2017,1007,0.2,20,Low Digitalization,Small Course ( <15H )
4832,15,10,5,2017,1007,0.68,68,Medium-High Digitalization,Small Course ( <15H )
4833,86,19,67,2017,1007,0.22,22,Medium-Low Digitalization,High Course ( >40H )
4834,27,5,22,2017,1007,0.2,20,Low Digitalization,Medium Course ( >15H and <40H )
4835,51,40,11,2017,1007,0.79,79,Medium-High Digitalization,High Course ( >40H )
4836,52,31,21,2017,1007,0.6,60,Medium-High Digitalization,High Course ( >40H )
4837,8,3,5,2017,1007,0.39,39,Medium-Low Digitalization,Small Course ( <15H )
4838,19,14,5,2017,1007,0.75,75,Medium-High Digitalization,Medium Course ( >15H and <40H )
4839,12,3,9,2017,1007,0.21,21,Medium-Low Digitalization,Small Course ( <15H )
4840,89,85,4,2017,1007,0.96,96,High Digitalization,High Course ( >40H )
4841,11,9,2,2017,1007,0.81,81,High Digitalization,Small Course ( <15H )
4842,33,10,23,2017,1007,0.31,31,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4843,53,24,29,2017,1007,0.45,45,Medium-Low Digitalization,High Course ( >40H )
4844,58,8,50,2017,1007,0.14,14,Low Digitalization,High Course ( >40H )
4845,15,2,13,2017,1007,0.16,16,Low Digitalization,Small Course ( <15H )
4846,78,23,55,2017,1007,0.29,28,Medium-Low Digitalization,High Course ( >40H )
4847,61,12,49,2017,1007,0.19,19,Low Digitalization,High Course ( >40H )
4848,13,6,7,2017,1007,0.45,45,Medium-Low Digitalization,Small Course ( <15H )
4849,65,51,14,2017,1007,0.78,78,Medium-High Digitalization,High Course ( >40H )
4850,11,4,7,2017,1007,0.35,35,Medium-Low Digitalization,Small Course ( <15H )
4851,9,0,9,2017,1007,0.01,1,Low Digitalization,Small Course ( <15H )
4852,36,36,0,2017,1007,0.99,99,High Digitalization,Medium Course ( >15H and <40H )
4853,10,5,5,2017,1007,0.54,54,Medium-High Digitalization,Small Course ( <15H )
4854,29,8,21,2017,1007,0.28,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4855,63,15,48,2017,1007,0.24,24,Medium-Low Digitalization,High Course ( >40H )
4856,56,23,33,2017,1007,0.41,41,Medium-Low Digitalization,High Course ( >40H )
4857,23,11,12,2017,1007,0.46,46,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4858,18,6,12,2017,1007,0.33,33,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4859,7,6,1,2017,1007,0.81,81,High Digitalization,Small Course ( <15H )
4860,6,1,5,2017,1007,0.12,12,Low Digitalization,Small Course ( <15H )
4861,13,4,9,2017,1007,0.32,32,Medium-Low Digitalization,Small Course ( <15H )
4862,6,0,6,2017,1007,0.07,7,Low Digitalization,Small Course ( <15H )
4863,55,30,25,2017,1007,0.54,54,Medium-High Digitalization,High Course ( >40H )
4864,69,19,50,2017,1007,0.27,27,Medium-Low Digitalization,High Course ( >40H )
4865,32,4,28,2017,1007,0.14,14,Low Digitalization,Medium Course ( >15H and <40H )
4866,8,1,7,2017,1007,0.08,8,Low Digitalization,Small Course ( <15H )
4867,12,11,1,2017,1007,0.88,88,High Digitalization,Small Course ( <15H )
4868,83,68,15,2017,1007,0.82,82,High Digitalization,High Course ( >40H )
4869,28,6,22,2017,1007,0.21,21,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4870,9,2,7,2017,1007,0.21,21,Medium-Low Digitalization,Small Course ( <15H )
4871,37,3,34,2017,1007,0.09,9,Low Digitalization,Medium Course ( >15H and <40H )
4872,60,41,19,2017,1007,0.69,69,Medium-High Digitalization,High Course ( >40H )
4873,75,68,8,2017,1007,0.9,90,High Digitalization,High Course ( >40H )
4874,8,7,1,2017,1007,0.85,85,High Digitalization,Small Course ( <15H )
4875,11,8,3,2017,1007,0.7,70,Medium-High Digitalization,Small Course ( <15H )
4876,45,42,3,2017,1007,0.93,93,High Digitalization,High Course ( >40H )
4877,60,44,16,2017,1007,0.73,73,Medium-High Digitalization,High Course ( >40H )
4878,40,19,21,2017,1007,0.47,47,Medium-Low Digitalization,High Course ( >40H )
4879,18,4,14,2017,1007,0.23,23,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4880,40,30,10,2017,1007,0.75,75,Medium-High Digitalization,High Course ( >40H )
4881,75,6,69,2017,1007,0.08,8,Low Digitalization,High Course ( >40H )
4882,21,19,2,2017,1007,0.9,90,High Digitalization,Medium Course ( >15H and <40H )
4883,45,3,42,2017,1007,0.06,6,Low Digitalization,High Course ( >40H )
4884,9,5,4,2017,1007,0.6,60,Medium-High Digitalization,Small Course ( <15H )
4885,19,9,10,2017,1007,0.49,49,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4886,73,23,50,2017,1007,0.32,32,Medium-Low Digitalization,High Course ( >40H )
4887,68,53,15,2017,1007,0.78,78,Medium-High Digitalization,High Course ( >40H )
4888,9,1,8,2017,1007,0.09,9,Low Digitalization,Small Course ( <15H )
4889,10,4,6,2017,1007,0.44,44,Medium-Low Digitalization,Small Course ( <15H )
4890,39,18,21,2017,1007,0.47,47,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4891,89,77,12,2017,1007,0.87,87,High Digitalization,High Course ( >40H )
4892,14,1,13,2017,1007,0.08,8,Low Digitalization,Small Course ( <15H )
4893,40,28,12,2017,1007,0.69,69,Medium-High Digitalization,High Course ( >40H )
4894,80,28,52,2017,1007,0.35,35,Medium-Low Digitalization,High Course ( >40H )
4895,85,70,15,2017,1007,0.82,82,High Digitalization,High Course ( >40H )
4896,68,63,5,2017,1007,0.92,92,High Digitalization,High Course ( >40H )
4897,74,71,3,2017,1007,0.96,96,High Digitalization,High Course ( >40H )
4898,75,58,16,2017,1007,0.78,78,Medium-High Digitalization,High Course ( >40H )
4899,55,16,38,2017,1007,0.3,30,Medium-Low Digitalization,High Course ( >40H )
4900,42,41,1,2017,1007,0.97,97,High Digitalization,High Course ( >40H )
4901,15,10,5,2017,1007,0.66,66,Medium-High Digitalization,Small Course ( <15H )
4902,55,8,47,2017,1007,0.14,14,Low Digitalization,High Course ( >40H )
4903,14,13,1,2017,1007,0.94,94,High Digitalization,Small Course ( <15H )
4904,81,49,32,2017,1007,0.61,61,Medium-High Digitalization,High Course ( >40H )
4905,37,27,10,2017,1007,0.73,73,Medium-High Digitalization,Medium Course ( >15H and <40H )
4906,68,65,3,2017,1007,0.96,96,High Digitalization,High Course ( >40H )
4907,41,34,7,2017,1007,0.83,83,High Digitalization,High Course ( >40H )
4908,70,50,20,2017,1007,0.71,71,Medium-High Digitalization,High Course ( >40H )
4909,48,12,36,2017,1007,0.24,24,Medium-Low Digitalization,High Course ( >40H )
4910,8,6,2,2017,1007,0.73,73,Medium-High Digitalization,Small Course ( <15H )
4911,31,16,15,2017,1007,0.52,52,Medium-High Digitalization,Medium Course ( >15H and <40H )
4912,82,55,27,2017,1007,0.67,67,Medium-High Digitalization,High Course ( >40H )
4913,13,5,8,2017,1007,0.39,39,Medium-Low Digitalization,Small Course ( <15H )
4914,57,17,40,2017,1007,0.3,30,Medium-Low Digitalization,High Course ( >40H )
4915,17,6,11,2017,1007,0.34,34,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4916,76,60,16,2017,1007,0.79,79,Medium-High Digitalization,High Course ( >40H )
4917,49,11,38,2017,1007,0.22,22,Medium-Low Digitalization,High Course ( >40H )
4918,24,6,18,2017,1007,0.26,26,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4919,72,27,45,2017,1007,0.37,37,Medium-Low Digitalization,High Course ( >40H )
4920,57,53,4,2017,1007,0.93,93,High Digitalization,High Course ( >40H )
4921,9,3,6,2017,1007,0.28,28,Medium-Low Digitalization,Small Course ( <15H )
4922,13,9,4,2017,1007,0.71,71,Medium-High Digitalization,Small Course ( <15H )
4923,10,6,4,2017,1007,0.65,65,Medium-High Digitalization,Small Course ( <15H )
4924,56,9,47,2017,1007,0.16,16,Low Digitalization,High Course ( >40H )
4925,23,6,17,2017,1007,0.26,26,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4926,12,4,8,2017,1007,0.32,32,Medium-Low Digitalization,Small Course ( <15H )
4927,37,16,21,2017,1007,0.42,42,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4928,28,18,10,2017,1007,0.64,64,Medium-High Digitalization,Medium Course ( >15H and <40H )
4929,35,33,2,2017,1007,0.93,93,High Digitalization,Medium Course ( >15H and <40H )
4930,32,29,3,2017,1007,0.91,91,High Digitalization,Medium Course ( >15H and <40H )
4931,11,10,1,2017,1007,0.89,89,High Digitalization,Small Course ( <15H )
4932,69,23,46,2017,1007,0.34,34,Medium-Low Digitalization,High Course ( >40H )
4933,9,2,7,2017,1007,0.17,17,Low Digitalization,Small Course ( <15H )
4934,24,11,13,2017,1007,0.47,47,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4935,26,4,22,2017,1007,0.16,16,Low Digitalization,Medium Course ( >15H and <40H )
4936,20,9,11,2017,1007,0.43,43,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4937,61,26,35,2017,1007,0.43,43,Medium-Low Digitalization,High Course ( >40H )
4938,36,3,33,2017,1007,0.08,8,Low Digitalization,Medium Course ( >15H and <40H )
4939,8,1,7,2017,1007,0.1,10,Low Digitalization,Small Course ( <15H )
4940,7,1,6,2017,1007,0.17,17,Low Digitalization,Small Course ( <15H )
4941,17,6,11,2017,1007,0.34,34,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4942,87,37,50,2017,1007,0.42,42,Medium-Low Digitalization,High Course ( >40H )
4943,59,21,38,2017,1007,0.36,36,Medium-Low Digitalization,High Course ( >40H )
4944,34,19,15,2017,1007,0.56,56,Medium-High Digitalization,Medium Course ( >15H and <40H )
4945,40,6,34,2017,1007,0.16,16,Low Digitalization,High Course ( >40H )
4946,10,8,2,2017,1007,0.8,80,Medium-High Digitalization,Small Course ( <15H )
4947,56,20,36,2017,1007,0.35,35,Medium-Low Digitalization,High Course ( >40H )
4948,41,38,3,2017,1007,0.92,92,High Digitalization,High Course ( >40H )
4949,52,2,50,2017,1007,0.03,3,Low Digitalization,High Course ( >40H )
4950,31,11,20,2017,1007,0.35,35,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4951,43,17,26,2017,1007,0.39,39,Medium-Low Digitalization,High Course ( >40H )
4952,54,21,33,2017,1007,0.38,38,Medium-Low Digitalization,High Course ( >40H )
4953,18,7,11,2017,1007,0.37,37,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4954,38,10,28,2017,1007,0.26,26,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4955,36,5,31,2017,1007,0.14,14,Low Digitalization,Medium Course ( >15H and <40H )
4956,51,27,24,2017,1007,0.53,53,Medium-High Digitalization,High Course ( >40H )
4957,17,11,6,2017,1007,0.67,67,Medium-High Digitalization,Medium Course ( >15H and <40H )
4958,27,13,14,2017,1007,0.47,47,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4959,11,7,4,2017,1007,0.6,60,Medium-High Digitalization,Small Course ( <15H )
4960,87,68,19,2017,1007,0.78,78,Medium-High Digitalization,High Course ( >40H )
4961,9,1,8,2017,1007,0.06,6,Low Digitalization,Small Course ( <15H )
4962,10,3,7,2017,1007,0.28,28,Medium-Low Digitalization,Small Course ( <15H )
4963,22,5,17,2017,1007,0.24,24,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4964,31,19,12,2017,1007,0.6,60,Medium-High Digitalization,Medium Course ( >15H and <40H )
4965,52,7,45,2017,1007,0.13,13,Low Digitalization,High Course ( >40H )
4966,6,4,2,2017,1007,0.67,67,Medium-High Digitalization,Small Course ( <15H )
4967,56,28,28,2017,1007,0.5,50,Medium-Low Digitalization,High Course ( >40H )
4968,20,18,2,2017,1007,0.9,90,High Digitalization,Medium Course ( >15H and <40H )
4969,7,4,3,2017,1007,0.64,64,Medium-High Digitalization,Small Course ( <15H )
4970,55,41,14,2017,1007,0.74,74,Medium-High Digitalization,High Course ( >40H )
4971,6,4,2,2017,1007,0.59,59,Medium-High Digitalization,Small Course ( <15H )
4972,50,2,48,2017,1007,0.03,3,Low Digitalization,High Course ( >40H )
4973,25,11,14,2017,1007,0.44,44,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4974,16,7,9,2017,1007,0.44,44,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4975,74,30,44,2017,1007,0.41,41,Medium-Low Digitalization,High Course ( >40H )
4976,5,3,2,2017,1007,0.61,61,Medium-High Digitalization,Small Course ( <15H )
4977,20,0,20,2017,1007,0.0,0,Low Digitalization,Medium Course ( >15H and <40H )
4978,6,1,5,2017,1007,0.18,18,Low Digitalization,Small Course ( <15H )
4979,29,10,19,2017,1007,0.34,34,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4980,61,43,18,2017,1007,0.71,71,Medium-High Digitalization,High Course ( >40H )
4981,24,1,23,2017,1007,0.04,4,Low Digitalization,Medium Course ( >15H and <40H )
4982,47,35,12,2017,1007,0.74,74,Medium-High Digitalization,High Course ( >40H )
4983,50,36,14,2017,1007,0.71,71,Medium-High Digitalization,High Course ( >40H )
4984,8,0,8,2017,1007,0.05,5,Low Digitalization,Small Course ( <15H )
4985,8,3,5,2017,1007,0.37,37,Medium-Low Digitalization,Small Course ( <15H )
4986,14,10,4,2017,1007,0.72,72,Medium-High Digitalization,Small Course ( <15H )
4987,22,1,21,2017,1007,0.03,3,Low Digitalization,Medium Course ( >15H and <40H )
4988,34,22,12,2017,1007,0.65,65,Medium-High Digitalization,Medium Course ( >15H and <40H )
4989,20,11,9,2017,1007,0.57,56,Medium-High Digitalization,Medium Course ( >15H and <40H )
4990,67,14,53,2017,1007,0.21,21,Medium-Low Digitalization,High Course ( >40H )
4991,67,13,54,2017,1007,0.19,19,Low Digitalization,High Course ( >40H )
4992,32,15,17,2017,1007,0.46,46,Medium-Low Digitalization,Medium Course ( >15H and <40H )
4993,56,36,20,2017,1007,0.65,65,Medium-High Digitalization,High Course ( >40H )
4994,26,13,13,2017,1007,0.51,51,Medium-High Digitalization,Medium Course ( >15H and <40H )
4995,61,59,2,2017,1007,0.96,96,High Digitalization,High Course ( >40H )
4996,23,19,4,2017,1007,0.82,82,High Digitalization,Medium Course ( >15H and <40H )
4997,80,22,58,2017,1007,0.27,27,Medium-Low Digitalization,High Course ( >40H )
4998,11,2,9,2017,1007,0.16,16,Low Digitalization,Small Course ( <15H )
4999,11,7,4,2017,1007,0.66,66,Medium-High Digitalization,Small Course ( <15H )
5000,27,9,18,2017,1007,0.33,33,Medium-Low Digitalization,Medium Course ( >15H and <40H )
5001,39,3,36,2017,1007,0.07,7,Low Digitalization,Medium Course ( >15H and <40H )
5002,45,0,45,2017,1007,0.0,0,Low Digitalization,High Course ( >40H )
5003,81,49,32,2017,1007,0.61,61,Medium-High Digitalization,High Course ( >40H )
5004,77,67,10,2017,1007,0.87,87,High Digitalization,High Course ( >40H )
5005,88,36,52,2017,1007,0.41,41,Medium-Low Digitalization,High Course ( >40H )
5006,33,24,9,2017,1007,0.74,74,Medium-High Digitalization,Medium Course ( >15H and <40H )
5007,89,41,48,2017,1007,0.46,46,Medium-Low Digitalization,High Course ( >40H )
5008,26,19,7,2017,1007,0.73,73,Medium-High Digitalization,Medium Course ( >15H and <40H )
5009,17,7,10,2017,1007,0.4,40,Medium-Low Digitalization,Medium Course ( >15H and <40H )
5010,40,21,19,2017,1007,0.53,53,Medium-High Digitalization,High Course ( >40H )
5011,88,11,77,2017,1007,0.13,13,Low Digitalization,High Course ( >40H )
5012,59,58,1,2017,1007,0.98,98,High Digitalization,High Course ( >40H )
5013,46,26,20,2017,1007,0.57,56,Medium-High Digitalization,High Course ( >40H )
5014,69,59,10,2017,1007,0.85,85,High Digitalization,High Course ( >40H )
5015,7,2,5,2017,1007,0.31,31,Medium-Low Digitalization,Small Course ( <15H )
5016,7,4,3,2017,1007,0.6,60,Medium-High Digitalization,Small Course ( <15H )
5017,22,22,0,2017,1007,1.0,100,High Digitalization,Medium Course ( >15H and <40H )
5018,85,68,17,2017,1007,0.8,80,Medium-High Digitalization,High Course ( >40H )
5019,68,54,14,2017,1007,0.8,80,Medium-High Digitalization,High Course ( >40H )
5020,10,4,6,2017,1007,0.45,45,Medium-Low Digitalization,Small Course ( <15H )
5021,58,10,48,2017,1007,0.18,18,Low Digitalization,High Course ( >40H )
5022,15,6,9,2017,1007,0.39,39,Medium-Low Digitalization,Small Course ( <15H )
5023,26,7,19,2017,1007,0.28,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
5024,74,2,72,2017,1007,0.03,3,Low Digitalization,High Course ( >40H )
5025,47,38,9,2017,1007,0.81,81,High Digitalization,High Course ( >40H )
5026,71,59,12,2017,1007,0.83,83,High Digitalization,High Course ( >40H )
5027,84,53,31,2017,1007,0.63,63,Medium-High Digitalization,High Course ( >40H )
5028,53,45,8,2017,1007,0.84,84,High Digitalization,High Course ( >40H )
5029,60,53,7,2017,1007,0.89,89,High Digitalization,High Course ( >40H )
5030,60,37,23,2017,1007,0.62,62,Medium-High Digitalization,High Course ( >40H )
5031,14,6,8,2017,1007,0.4,40,Medium-Low Digitalization,Small Course ( <15H )
5032,49,21,28,2017,1007,0.43,43,Medium-Low Digitalization,High Course ( >40H )
5033,61,13,48,2017,1007,0.21,21,Medium-Low Digitalization,High Course ( >40H )
5034,48,1,47,2017,1007,0.02,2,Low Digitalization,High Course ( >40H )
5035,15,14,2,2017,1007,0.9,90,High Digitalization,Small Course ( <15H )
5036,11,5,6,2017,1007,0.43,43,Medium-Low Digitalization,Small Course ( <15H )
5037,39,36,3,2017,1007,0.93,93,High Digitalization,Medium Course ( >15H and <40H )
5038,52,29,23,2017,1007,0.55,55,Medium-High Digitalization,High Course ( >40H )
5039,34,6,28,2017,1007,0.18,18,Low Digitalization,Medium Course ( >15H and <40H )
5040,31,1,30,2017,1007,0.04,4,Low Digitalization,Medium Course ( >15H and <40H )
5041,41,1,40,2017,1007,0.03,3,Low Digitalization,High Course ( >40H )
5042,37,27,10,2017,1007,0.73,73,Medium-High Digitalization,Medium Course ( >15H and <40H )
5043,63,38,25,2017,1007,0.61,61,Medium-High Digitalization,High Course ( >40H )
5044,46,12,34,2017,1007,0.26,26,Medium-Low Digitalization,High Course ( >40H )
5045,12,9,3,2017,1007,0.76,76,Medium-High Digitalization,Small Course ( <15H )
5046,9,5,4,2017,1007,0.55,55,Medium-High Digitalization,Small Course ( <15H )
5047,60,43,17,2017,1007,0.71,71,Medium-High Digitalization,High Course ( >40H )
5048,38,25,13,2017,1007,0.65,65,Medium-High Digitalization,Medium Course ( >15H and <40H )
5049,32,17,15,2017,1007,0.53,53,Medium-High Digitalization,Medium Course ( >15H and <40H )
