,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
1507,2014,509,12,3,1,2,0,1,0,1,1,0
2506,2015,509,12,3,1,2,0,1,0,1,1,0
3505,2016,509,12,3,1,2,0,1,0,1,1,0
4504,2017,509,12,3,1,2,0,1,0,1,1,0
5503,2018,509,12,3,1,2,0,1,0,1,1,0
6502,2019,509,12,3,1,2,0,1,0,1,1,0
7501,2020,509,12,3,2,1,1,1,0,0,1,0
509,2013,510,6,3,1,2,0,1,0,2,0,0
1508,2014,510,6,3,1,2,0,1,0,2,0,0
2507,2015,510,6,3,1,2,0,1,0,2,0,0
3506,2016,510,6,3,1,2,0,1,0,2,0,0
4505,2017,510,6,3,1,2,0,1,0,2,0,0
5504,2018,510,6,3,1,2,0,1,0,2,0,0
6503,2019,510,6,3,1,2,0,1,0,2,0,0
7502,2020,510,6,3,2,1,1,1,0,1,0,0
510,2013,511,13,9,1,8,1,0,0,5,3,0
1509,2014,511,13,9,1,8,1,0,0,5,3,0
2508,2015,511,13,9,2,7,2,0,0,4,3,0
3507,2016,511,13,9,2,7,2,0,0,4,3,0
4506,2017,511,13,9,2,7,2,0,0,4,3,0
5505,2018,511,13,9,2,7,2,0,0,4,3,0
6504,2019,511,13,9,2,7,2,0,0,4,3,0
7503,2020,511,13,9,2,7,2,0,0,4,3,0
511,2013,512,50,17,2,15,1,1,0,9,5,1
1510,2014,512,50,17,2,15,1,1,0,9,5,1
2509,2015,512,50,17,2,15,1,1,0,9,5,1
3508,2016,512,50,17,2,15,1,1,0,9,5,1
4507,2017,512,50,17,3,14,1,2,0,9,4,1
5506,2018,512,50,17,3,14,1,2,0,9,4,1
6505,2019,512,50,17,4,13,1,3,0,9,3,1
7504,2020,512,50,17,5,12,1,4,0,9,2,1
512,2013,513,11,4,1,3,0,1,0,1,1,1
1511,2014,513,11,4,1,3,0,1,0,1,1,1
2510,2015,513,11,4,1,3,0,1,0,1,1,1
3509,2016,513,11,4,2,2,0,2,0,1,0,1
4508,2017,513,11,4,2,2,0,2,0,1,0,1
5507,2018,513,11,4,2,2,0,2,0,1,0,1
6506,2019,513,11,4,3,1,1,2,0,0,0,1
7505,2020,513,11,4,3,1,1,2,0,0,0,1
513,2013,514,22,9,1,8,1,0,0,4,3,1
1512,2014,514,22,9,1,8,1,0,0,4,3,1
2511,2015,514,22,9,1,8,1,0,0,4,3,1
3510,2016,514,22,9,1,8,1,0,0,4,3,1
4509,2017,514,22,9,1,8,1,0,0,4,3,1
5508,2018,514,22,9,1,8,1,0,0,4,3,1
6507,2019,514,22,9,1,8,1,0,0,4,3,1
7506,2020,514,22,9,1,8,1,0,0,4,3,1
514,2013,515,24,24,3,21,3,0,0,12,7,2
1513,2014,515,24,24,3,21,3,0,0,12,7,2
2512,2015,515,24,24,4,20,3,1,0,12,6,2
3511,2016,515,24,24,5,19,3,2,0,12,5,2
4510,2017,515,24,24,5,19,3,2,0,12,5,2
5509,2018,515,24,24,7,17,3,4,0,12,3,2
6508,2019,515,24,24,7,17,3,4,0,12,3,2
7507,2020,515,24,24,9,15,4,5,0,11,2,2
515,2013,516,16,15,2,13,1,1,0,9,3,1
1514,2014,516,16,15,3,12,1,2,0,9,2,1
2513,2015,516,16,15,3,12,1,2,0,9,2,1
3512,2016,516,16,15,4,11,1,3,0,9,1,1
4511,2017,516,16,15,5,10,1,4,0,9,0,1
5510,2018,516,16,15,5,10,1,4,0,9,0,1
6509,2019,516,16,15,5,10,1,4,0,9,0,1
7508,2020,516,16,15,5,10,1,4,0,9,0,1
516,2013,517,7,5,1,4,1,0,0,2,2,0
1515,2014,517,7,5,1,4,1,0,0,2,2,0
2514,2015,517,7,5,1,4,1,0,0,2,2,0
3513,2016,517,7,5,1,4,1,0,0,2,2,0
4512,2017,517,7,5,1,4,1,0,0,2,2,0
5511,2018,517,7,5,1,4,1,0,0,2,2,0
6510,2019,517,7,5,1,4,1,0,0,2,2,0
7509,2020,517,7,5,1,4,1,0,0,2,2,0
517,2013,518,12,7,1,6,1,0,0,3,2,1
1516,2014,518,12,7,1,6,1,0,0,3,2,1
2515,2015,518,12,7,1,6,1,0,0,3,2,1
3514,2016,518,12,7,1,6,1,0,0,3,2,1
4513,2017,518,12,7,1,6,1,0,0,3,2,1
5512,2018,518,12,7,1,6,1,0,0,3,2,1
6511,2019,518,12,7,1,6,1,0,0,3,2,1
7510,2020,518,12,7,1,6,1,0,0,3,2,1
518,2013,519,9,9,1,8,0,1,0,5,3,0
1517,2014,519,9,9,1,8,0,1,0,5,3,0
2516,2015,519,9,9,1,8,0,1,0,5,3,0
3515,2016,519,9,9,1,8,0,1,0,5,3,0
4514,2017,519,9,9,1,8,0,1,0,5,3,0
5513,2018,519,9,9,1,8,0,1,0,5,3,0
6512,2019,519,9,9,1,8,0,1,0,5,3,0
7511,2020,519,9,9,2,7,0,2,0,5,2,0
519,2013,520,5,4,1,3,0,1,0,2,1,0
1518,2014,520,5,4,1,3,0,1,0,2,1,0
2517,2015,520,5,4,1,3,0,1,0,2,1,0
3516,2016,520,5,4,1,3,0,1,0,2,1,0
4515,2017,520,5,4,1,3,0,1,0,2,1,0
5514,2018,520,5,4,1,3,0,1,0,2,1,0
6513,2019,520,5,4,1,3,0,1,0,2,1,0
7512,2020,520,5,4,1,3,0,1,0,2,1,0
520,2013,521,11,3,1,2,0,1,0,1,1,0
1519,2014,521,11,3,1,2,0,1,0,1,1,0
2518,2015,521,11,3,1,2,0,1,0,1,1,0
3517,2016,521,11,3,1,2,0,1,0,1,1,0
4516,2017,521,11,3,1,2,0,1,0,1,1,0
5515,2018,521,11,3,1,2,0,1,0,1,1,0
6514,2019,521,11,3,1,2,0,1,0,1,1,0
7513,2020,521,11,3,1,2,0,1,0,1,1,0
521,2013,522,41,15,3,12,2,1,0,8,3,1
1520,2014,522,41,15,3,12,2,1,0,8,3,1
2519,2015,522,41,15,3,12,2,1,0,8,3,1
3518,2016,522,41,15,4,11,2,2,0,8,2,1
4517,2017,522,41,15,4,11,2,2,0,8,2,1
5516,2018,522,41,15,4,11,2,2,0,8,2,1
6515,2019,522,41,15,5,10,2,3,0,8,1,1
7514,2020,522,41,15,6,9,3,3,0,7,1,1
522,2013,523,18,18,1,17,0,1,0,12,5,0
1521,2014,523,18,18,1,17,0,1,0,12,5,0
2520,2015,523,18,18,1,17,0,1,0,12,5,0
3519,2016,523,18,18,1,17,0,1,0,12,5,0
4518,2017,523,18,18,1,17,0,1,0,12,5,0
5517,2018,523,18,18,2,16,0,2,0,12,4,0
6516,2019,523,18,18,2,16,0,2,0,12,4,0
7515,2020,523,18,18,2,16,0,2,0,12,4,0
523,2013,524,39,22,1,21,1,0,0,14,7,0
1522,2014,524,39,22,1,21,1,0,0,14,7,0
2521,2015,524,39,22,1,21,1,0,0,14,7,0
3520,2016,524,39,22,1,21,1,0,0,14,7,0
4519,2017,524,39,22,1,21,1,0,0,14,7,0
5518,2018,524,39,22,1,21,1,0,0,14,7,0
6517,2019,524,39,22,1,21,1,0,0,14,7,0
7516,2020,524,39,22,1,21,1,0,0,14,7,0
524,2013,525,33,17,0,17,0,0,0,12,4,1
1523,2014,525,33,17,3,14,3,0,0,9,4,1
2522,2015,525,33,17,4,13,4,0,0,8,4,1
3521,2016,525,33,17,4,13,4,0,0,8,4,1
4520,2017,525,33,17,4,13,4,0,0,8,4,1
5519,2018,525,33,17,5,12,4,1,0,8,3,1
6518,2019,525,33,17,5,12,4,1,0,8,3,1
7517,2020,525,33,17,5,12,4,1,0,8,3,1
525,2013,526,15,8,1,7,0,1,0,5,2,0
1524,2014,526,15,8,1,7,0,1,0,5,2,0
2523,2015,526,15,8,1,7,0,1,0,5,2,0
3522,2016,526,15,8,1,7,0,1,0,5,2,0
4521,2017,526,15,8,1,7,0,1,0,5,2,0
5520,2018,526,15,8,1,7,0,1,0,5,2,0
6519,2019,526,15,8,1,7,0,1,0,5,2,0
7518,2020,526,15,8,1,7,0,1,0,5,2,0
526,2013,527,34,18,3,15,1,1,1,9,5,1
1525,2014,527,34,18,3,15,1,1,1,9,5,1
2524,2015,527,34,18,3,15,1,1,1,9,5,1
3523,2016,527,34,18,4,14,2,1,1,8,5,1
4522,2017,527,34,18,4,14,2,1,1,8,5,1
5521,2018,527,34,18,4,14,2,1,1,8,5,1
6520,2019,527,34,18,5,13,2,2,1,8,4,1
7519,2020,527,34,18,6,12,3,2,1,7,4,1
527,2013,528,53,31,5,26,2,2,1,17,7,2
1526,2014,528,53,31,6,25,2,3,1,17,6,2
2525,2015,528,53,31,6,25,2,3,1,17,6,2
3524,2016,528,53,31,7,24,3,3,1,16,6,2
4523,2017,528,53,31,8,23,3,4,1,16,5,2
5522,2018,528,53,31,9,22,4,4,1,15,5,2
6521,2019,528,53,31,11,20,4,6,1,15,3,2
7520,2020,528,53,31,14,17,4,7,3,15,2,0
528,2013,529,48,40,6,34,3,2,1,23,10,1
1527,2014,529,48,40,6,34,3,2,1,23,10,1
2526,2015,529,48,40,7,33,3,3,1,23,9,1
3525,2016,529,48,40,7,33,3,3,1,23,9,1
4524,2017,529,48,40,9,31,4,4,1,22,8,1
5523,2018,529,48,40,10,30,4,5,1,22,7,1
6522,2019,529,48,40,13,27,6,6,1,20,6,1
7521,2020,529,48,40,14,26,7,6,1,19,6,1
529,2013,530,15,15,2,13,1,1,0,8,4,1
1528,2014,530,15,15,2,13,1,1,0,8,4,1
2527,2015,530,15,15,3,12,1,2,0,8,3,1
3526,2016,530,15,15,3,12,1,2,0,8,3,1
4525,2017,530,15,15,4,11,2,2,0,7,3,1
5524,2018,530,15,15,4,11,2,2,0,7,3,1
6523,2019,530,15,15,4,11,2,2,0,7,3,1
7522,2020,530,15,15,5,10,2,3,0,7,2,1
530,2013,531,19,14,3,11,1,1,1,7,3,1
1529,2014,531,19,14,3,11,1,1,1,7,3,1
2528,2015,531,19,14,4,10,2,1,1,6,3,1
3527,2016,531,19,14,5,9,2,2,1,6,2,1
4526,2017,531,19,14,5,9,2,2,1,6,2,1
5525,2018,531,19,14,6,8,3,2,1,5,2,1
6524,2019,531,19,14,6,8,3,2,1,5,2,1
7523,2020,531,19,14,8,6,5,2,1,3,2,1
531,2013,532,29,9,1,8,0,1,0,4,3,1
1530,2014,532,29,9,1,8,0,1,0,4,3,1
2529,2015,532,29,9,1,8,0,1,0,4,3,1
3528,2016,532,29,9,2,7,0,2,0,4,2,1
4527,2017,532,29,9,2,7,0,2,0,4,2,1
5526,2018,532,29,9,2,7,0,2,0,4,2,1
6525,2019,532,29,9,2,7,0,2,0,4,2,1
7524,2020,532,29,9,2,7,0,2,0,4,2,1
532,2013,533,7,7,2,5,1,1,0,4,1,0
1531,2014,533,7,7,2,5,1,1,0,4,1,0
2530,2015,533,7,7,2,5,1,1,0,4,1,0
3529,2016,533,7,7,2,5,1,1,0,4,1,0
4528,2017,533,7,7,2,5,1,1,0,4,1,0
5527,2018,533,7,7,3,4,1,2,0,4,0,0
6526,2019,533,7,7,3,4,1,2,0,4,0,0
7525,2020,533,7,7,4,3,2,2,0,3,0,0
533,2013,534,7,3,1,2,1,0,0,2,0,0
1532,2014,534,7,3,1,2,1,0,0,2,0,0
2531,2015,534,7,3,1,2,1,0,0,2,0,0
3530,2016,534,7,3,1,2,1,0,0,2,0,0
4529,2017,534,7,3,1,2,1,0,0,2,0,0
5528,2018,534,7,3,1,2,1,0,0,2,0,0
6527,2019,534,7,3,1,2,1,0,0,2,0,0
7526,2020,534,7,3,1,2,1,0,0,2,0,0
534,2013,535,26,26,4,22,2,1,1,14,6,2
1533,2014,535,26,26,5,21,3,1,1,13,6,2
2532,2015,535,26,26,6,20,3,2,1,13,5,2
3531,2016,535,26,26,7,19,3,3,1,13,4,2
4530,2017,535,26,26,10,16,6,3,1,10,4,2
5529,2018,535,26,26,12,14,7,4,1,9,3,2
6528,2019,535,26,26,15,11,7,7,1,9,0,2
7527,2020,535,26,26,19,7,11,7,1,5,0,2
535,2013,536,7,3,1,2,0,1,0,2,0,0
1534,2014,536,7,3,1,2,0,1,0,2,0,0
2533,2015,536,7,3,1,2,0,1,0,2,0,0
3532,2016,536,7,3,1,2,0,1,0,2,0,0
4531,2017,536,7,3,1,2,0,1,0,2,0,0
5530,2018,536,7,3,1,2,0,1,0,2,0,0
6529,2019,536,7,3,1,2,0,1,0,2,0,0
7528,2020,536,7,3,1,2,0,1,0,2,0,0
536,2013,537,32,15,1,14,1,0,0,9,5,0
1535,2014,537,32,15,2,13,2,0,0,8,5,0
2534,2015,537,32,15,2,13,2,0,0,8,5,0
3533,2016,537,32,15,2,13,2,0,0,8,5,0
4532,2017,537,32,15,2,13,2,0,0,8,5,0
5531,2018,537,32,15,3,12,2,1,0,8,4,0
6530,2019,537,32,15,3,12,2,1,0,8,4,0
7529,2020,537,32,15,4,11,3,1,0,7,4,0
537,2013,538,25,23,4,19,1,2,1,13,5,1
1536,2014,538,25,23,5,18,2,2,1,12,5,1
2535,2015,538,25,23,6,17,3,2,1,11,5,1
3534,2016,538,25,23,7,16,3,3,1,11,4,1
4533,2017,538,25,23,7,16,3,3,1,11,4,1
5532,2018,538,25,23,8,15,4,3,1,10,4,1
6531,2019,538,25,23,9,14,5,3,1,9,4,1
7530,2020,538,25,23,11,12,5,5,1,9,2,1
538,2013,539,6,4,1,3,1,0,0,1,1,1
1537,2014,539,6,4,1,3,1,0,0,1,1,1
2536,2015,539,6,4,1,3,1,0,0,1,1,1
3535,2016,539,6,4,2,2,2,0,0,0,1,1
4534,2017,539,6,4,2,2,2,0,0,0,1,1
5533,2018,539,6,4,2,2,2,0,0,0,1,1
6532,2019,539,6,4,2,2,2,0,0,0,1,1
7531,2020,539,6,4,3,1,2,1,0,0,0,1
539,2013,540,42,20,2,18,2,0,0,12,6,0
1538,2014,540,42,20,2,18,2,0,0,12,6,0
2537,2015,540,42,20,2,18,2,0,0,12,6,0
3536,2016,540,42,20,3,17,3,0,0,11,6,0
4535,2017,540,42,20,3,17,3,0,0,11,6,0
5534,2018,540,42,20,4,16,4,0,0,10,6,0
6533,2019,540,42,20,5,15,5,0,0,9,6,0
7532,2020,540,42,20,6,14,5,1,0,9,5,0
540,2013,541,52,48,2,46,1,1,0,30,14,2
1539,2014,541,52,48,3,45,2,1,0,29,14,2
2538,2015,541,52,48,3,45,2,1,0,29,14,2
3537,2016,541,52,48,3,45,2,1,0,29,14,2
4536,2017,541,52,48,4,44,3,1,0,28,14,2
5535,2018,541,52,48,4,44,3,1,0,28,14,2
6534,2019,541,52,48,4,44,3,1,0,28,14,2
7533,2020,541,52,48,5,43,4,1,0,27,14,2
541,2013,542,21,16,2,14,2,0,0,9,4,1
1540,2014,542,21,16,2,14,2,0,0,9,4,1
2539,2015,542,21,16,3,13,2,1,0,9,3,1
3538,2016,542,21,16,3,13,2,1,0,9,3,1
4537,2017,542,21,16,4,12,2,2,0,9,2,1
5536,2018,542,21,16,5,11,2,3,0,9,1,1
6535,2019,542,21,16,6,10,3,3,0,8,1,1
7534,2020,542,21,16,6,10,3,3,0,8,1,1
542,2013,543,7,7,2,5,1,1,0,3,1,1
1541,2014,543,7,7,2,5,1,1,0,3,1,1
2540,2015,543,7,7,2,5,1,1,0,3,1,1
3539,2016,543,7,7,2,5,1,1,0,3,1,1
4538,2017,543,7,7,3,4,1,2,0,3,0,1
5537,2018,543,7,7,4,3,2,2,0,2,0,1
6536,2019,543,7,7,4,3,2,2,0,2,0,1
7535,2020,543,7,7,4,3,2,2,0,2,0,1
543,2013,544,12,8,2,6,1,1,0,4,1,1
1542,2014,544,12,8,2,6,1,1,0,4,1,1
2541,2015,544,12,8,2,6,1,1,0,4,1,1
3540,2016,544,12,8,3,5,2,1,0,3,1,1
4539,2017,544,12,8,3,5,2,1,0,3,1,1
5538,2018,544,12,8,3,5,2,1,0,3,1,1
6537,2019,544,12,8,4,4,2,2,0,3,0,1
7536,2020,544,12,8,4,4,2,2,0,3,0,1
544,2013,545,31,22,3,19,2,1,0,13,6,0
1543,2014,545,31,22,3,19,2,1,0,13,6,0
2542,2015,545,31,22,4,18,3,1,0,12,6,0
3541,2016,545,31,22,5,17,4,1,0,11,6,0
4540,2017,545,31,22,5,17,4,1,0,11,6,0
5539,2018,545,31,22,5,17,4,1,0,11,6,0
6538,2019,545,31,22,7,15,4,3,0,11,4,0
7537,2020,545,31,22,8,14,5,3,0,10,4,0
545,2013,546,53,34,6,28,3,2,1,18,8,2
1544,2014,546,53,34,8,26,3,4,1,18,6,2
2543,2015,546,53,34,10,24,3,5,2,18,5,1
3542,2016,546,53,34,13,21,4,7,2,17,3,1
4541,2017,546,53,34,14,20,4,8,2,17,2,1
5540,2018,546,53,34,17,17,7,8,2,14,2,1
6539,2019,546,53,34,19,15,9,8,2,12,2,1
7538,2020,546,53,34,21,13,11,8,2,10,2,1
546,2013,547,39,12,1,11,0,1,0,7,4,0
1545,2014,547,39,12,1,11,0,1,0,7,4,0
2544,2015,547,39,12,2,10,0,2,0,7,3,0
3543,2016,547,39,12,2,10,0,2,0,7,3,0
4542,2017,547,39,12,2,10,0,2,0,7,3,0
5541,2018,547,39,12,2,10,0,2,0,7,3,0
6540,2019,547,39,12,3,9,1,2,0,6,3,0
7539,2020,547,39,12,4,8,1,3,0,6,2,0
547,2013,548,16,15,3,12,1,2,0,8,3,1
1546,2014,548,16,15,4,11,1,3,0,8,2,1
2545,2015,548,16,15,4,11,1,3,0,8,2,1
3544,2016,548,16,15,5,10,2,3,0,7,2,1
4543,2017,548,16,15,6,9,2,4,0,7,1,1
5542,2018,548,16,15,6,9,2,4,0,7,1,1
6541,2019,548,16,15,7,8,3,4,0,6,1,1
7540,2020,548,16,15,7,8,3,4,0,6,1,1
548,2013,549,8,7,2,5,2,0,0,3,1,1
1547,2014,549,8,7,2,5,2,0,0,3,1,1
2546,2015,549,8,7,2,5,2,0,0,3,1,1
3545,2016,549,8,7,2,5,2,0,0,3,1,1
4544,2017,549,8,7,2,5,2,0,0,3,1,1
5543,2018,549,8,7,2,5,2,0,0,3,1,1
6542,2019,549,8,7,2,5,2,0,0,3,1,1
7541,2020,549,8,7,2,5,2,0,0,3,1,1
549,2013,550,36,24,4,20,2,1,1,13,6,1
1548,2014,550,36,24,4,20,2,1,1,13,6,1
2547,2015,550,36,24,4,20,2,1,1,13,6,1
3546,2016,550,36,24,5,19,2,2,1,13,5,1
4545,2017,550,36,24,6,18,2,3,1,13,4,1
5544,2018,550,36,24,6,18,2,3,1,13,4,1
6543,2019,550,36,24,7,17,2,4,1,13,3,1
7542,2020,550,36,24,8,16,2,5,1,13,2,1
550,2013,551,14,9,1,8,1,0,0,4,3,1
1549,2014,551,14,9,1,8,1,0,0,4,3,1
2548,2015,551,14,9,1,8,1,0,0,4,3,1
3547,2016,551,14,9,1,8,1,0,0,4,3,1
4546,2017,551,14,9,1,8,1,0,0,4,3,1
5545,2018,551,14,9,1,8,1,0,0,4,3,1
6544,2019,551,14,9,1,8,1,0,0,4,3,1
7543,2020,551,14,9,1,8,1,0,0,4,3,1
551,2013,552,7,5,1,4,1,0,0,2,2,0
1550,2014,552,7,5,2,3,1,1,0,2,1,0
2549,2015,552,7,5,2,3,1,1,0,2,1,0
3548,2016,552,7,5,2,3,1,1,0,2,1,0
4547,2017,552,7,5,3,2,1,2,0,2,0,0
5546,2018,552,7,5,3,2,1,2,0,2,0,0
6545,2019,552,7,5,3,2,1,2,0,2,0,0
7544,2020,552,7,5,4,1,2,2,0,1,0,0
552,2013,553,7,4,1,3,1,0,0,1,1,1
1551,2014,553,7,4,1,3,1,0,0,1,1,1
2550,2015,553,7,4,1,3,1,0,0,1,1,1
3549,2016,553,7,4,1,3,1,0,0,1,1,1
4548,2017,553,7,4,1,3,1,0,0,1,1,1
5547,2018,553,7,4,2,2,1,1,0,1,0,1
6546,2019,553,7,4,2,2,1,1,0,1,0,1
7545,2020,553,7,4,2,2,1,1,0,1,0,1
553,2013,554,49,42,4,38,3,1,0,24,12,2
1552,2014,554,49,42,4,38,3,1,0,24,12,2
2551,2015,554,49,42,6,36,3,3,0,24,10,2
3550,2016,554,49,42,7,35,4,3,0,23,10,2
4549,2017,554,49,42,8,34,4,4,0,23,9,2
5548,2018,554,49,42,8,34,4,4,0,23,9,2
6547,2019,554,49,42,10,32,4,6,0,23,7,2
7546,2020,554,49,42,11,31,5,6,0,22,7,2
554,2013,555,12,7,1,6,1,0,0,3,2,1
1553,2014,555,12,7,2,5,2,0,0,2,2,1
2552,2015,555,12,7,2,5,2,0,0,2,2,1
3551,2016,555,12,7,2,5,2,0,0,2,2,1
4550,2017,555,12,7,2,5,2,0,0,2,2,1
5549,2018,555,12,7,2,5,2,0,0,2,2,1
6548,2019,555,12,7,3,4,2,1,0,2,1,1
7547,2020,555,12,7,3,4,2,1,0,2,1,1
555,2013,556,22,14,3,11,1,2,0,8,2,1
1554,2014,556,22,14,3,11,1,2,0,8,2,1
2553,2015,556,22,14,4,10,2,2,0,7,2,1
3552,2016,556,22,14,4,10,2,2,0,7,2,1
4551,2017,556,22,14,5,9,2,3,0,7,1,1
5550,2018,556,22,14,7,7,3,4,0,6,0,1
6549,2019,556,22,14,9,5,5,4,0,4,0,1
7548,2020,556,22,14,9,5,5,4,0,4,0,1
556,2013,557,28,11,1,10,0,1,0,6,3,1
1555,2014,557,28,11,1,10,0,1,0,6,3,1
2554,2015,557,28,11,1,10,0,1,0,6,3,1
3553,2016,557,28,11,1,10,0,1,0,6,3,1
4552,2017,557,28,11,1,10,0,1,0,6,3,1
5551,2018,557,28,11,1,10,0,1,0,6,3,1
6550,2019,557,28,11,1,10,0,1,0,6,3,1
7549,2020,557,28,11,1,10,0,1,0,6,3,1
557,2013,558,12,4,1,3,0,1,0,2,1,0
1556,2014,558,12,4,1,3,0,1,0,2,1,0
2555,2015,558,12,4,1,3,0,1,0,2,1,0
3554,2016,558,12,4,1,3,0,1,0,2,1,0
4553,2017,558,12,4,1,3,0,1,0,2,1,0
5552,2018,558,12,4,1,3,0,1,0,2,1,0
6551,2019,558,12,4,1,3,0,1,0,2,1,0
7550,2020,558,12,4,1,3,0,1,0,2,1,0
558,2013,559,19,16,3,13,2,1,0,9,4,0
1557,2014,559,19,16,3,13,2,1,0,9,4,0
2556,2015,559,19,16,3,13,2,1,0,9,4,0
3555,2016,559,19,16,3,13,2,1,0,9,4,0
4554,2017,559,19,16,4,12,2,2,0,9,3,0
5553,2018,559,19,16,4,12,2,2,0,9,3,0
6552,2019,559,19,16,5,11,3,2,0,8,3,0
7551,2020,559,19,16,6,10,4,2,0,7,3,0
559,2013,560,14,14,2,12,1,1,0,7,4,1
1558,2014,560,14,14,3,11,2,1,0,6,4,1
2557,2015,560,14,14,3,11,2,1,0,6,4,1
3556,2016,560,14,14,3,11,2,1,0,6,4,1
4555,2017,560,14,14,4,10,3,1,0,5,4,1
5554,2018,560,14,14,4,10,3,1,0,5,4,1
6553,2019,560,14,14,4,10,3,1,0,5,4,1
7552,2020,560,14,14,5,9,3,2,0,5,3,1
560,2013,561,28,20,4,16,1,2,1,10,5,1
1559,2014,561,28,20,5,15,2,2,1,9,5,1
2558,2015,561,28,20,5,15,2,2,1,9,5,1
3557,2016,561,28,20,6,14,3,2,1,8,5,1
4556,2017,561,28,20,6,14,3,2,1,8,5,1
5555,2018,561,28,20,8,12,4,3,1,7,4,1
6554,2019,561,28,20,9,11,5,3,1,6,4,1
7553,2020,561,28,20,12,8,6,5,1,5,2,1
561,2013,562,30,23,2,21,1,1,0,13,6,2
1560,2014,562,30,23,2,21,1,1,0,13,6,2
2559,2015,562,30,23,2,21,1,1,0,13,6,2
3558,2016,562,30,23,2,21,1,1,0,13,6,2
4557,2017,562,30,23,2,21,1,1,0,13,6,2
5556,2018,562,30,23,3,20,2,1,0,12,6,2
6555,2019,562,30,23,3,20,2,1,0,12,6,2
7554,2020,562,30,23,4,19,2,2,0,12,5,2
562,2013,563,14,14,1,13,0,1,0,9,4,0
1561,2014,563,14,14,1,13,0,1,0,9,4,0
2560,2015,563,14,14,1,13,0,1,0,9,4,0
3559,2016,563,14,14,1,13,0,1,0,9,4,0
4558,2017,563,14,14,1,13,0,1,0,9,4,0
5557,2018,563,14,14,1,13,0,1,0,9,4,0
6556,2019,563,14,14,2,12,1,1,0,8,4,0
7555,2020,563,14,14,2,12,1,1,0,8,4,0
563,2013,564,10,3,1,2,1,0,0,1,1,0
1562,2014,564,10,3,1,2,1,0,0,1,1,0
2561,2015,564,10,3,1,2,1,0,0,1,1,0
3560,2016,564,10,3,1,2,1,0,0,1,1,0
4559,2017,564,10,3,1,2,1,0,0,1,1,0
5558,2018,564,10,3,1,2,1,0,0,1,1,0
6557,2019,564,10,3,1,2,1,0,0,1,1,0
7556,2020,564,10,3,2,1,1,1,0,1,0,0
564,2013,565,6,6,1,5,1,0,0,3,1,1
1563,2014,565,6,6,2,4,1,1,0,3,0,1
2562,2015,565,6,6,2,4,1,1,0,3,0,1
3561,2016,565,6,6,2,4,1,1,0,3,0,1
4560,2017,565,6,6,3,3,2,1,0,2,0,1
5559,2018,565,6,6,3,3,2,1,0,2,0,1
6558,2019,565,6,6,3,3,2,1,0,2,0,1
7557,2020,565,6,6,3,3,2,1,0,2,0,1
565,2013,566,6,6,1,5,0,1,0,3,2,0
1564,2014,566,6,6,2,4,1,1,0,2,2,0
2563,2015,566,6,6,2,4,1,1,0,2,2,0
3562,2016,566,6,6,2,4,1,1,0,2,2,0
4561,2017,566,6,6,2,4,1,1,0,2,2,0
5560,2018,566,6,6,2,4,1,1,0,2,2,0
6559,2019,566,6,6,2,4,1,1,0,2,2,0
7558,2020,566,6,6,3,3,2,1,0,1,2,0
566,2013,567,15,13,1,12,0,1,0,8,4,0
1565,2014,567,15,13,1,12,0,1,0,8,4,0
2564,2015,567,15,13,1,12,0,1,0,8,4,0
3563,2016,567,15,13,1,12,0,1,0,8,4,0
4562,2017,567,15,13,1,12,0,1,0,8,4,0
5561,2018,567,15,13,1,12,0,1,0,8,4,0
6560,2019,567,15,13,1,12,0,1,0,8,4,0
7559,2020,567,15,13,1,12,0,1,0,8,4,0
567,2013,568,39,23,1,22,0,1,0,14,6,2
1566,2014,568,39,23,2,21,0,2,0,14,5,2
2565,2015,568,39,23,2,21,0,2,0,14,5,2
3564,2016,568,39,23,2,21,0,2,0,14,5,2
4563,2017,568,39,23,2,21,0,2,0,14,5,2
5562,2018,568,39,23,2,21,0,2,0,14,5,2
6561,2019,568,39,23,3,20,0,3,0,14,4,2
7560,2020,568,39,23,3,20,0,3,0,14,4,2
568,2013,569,6,6,1,5,1,0,0,3,1,1
1567,2014,569,6,6,1,5,1,0,0,3,1,1
2566,2015,569,6,6,1,5,1,0,0,3,1,1
3565,2016,569,6,6,1,5,1,0,0,3,1,1
4564,2017,569,6,6,1,5,1,0,0,3,1,1
5563,2018,569,6,6,1,5,1,0,0,3,1,1
6562,2019,569,6,6,1,5,1,0,0,3,1,1
7561,2020,569,6,6,1,5,1,0,0,3,1,1
569,2013,570,11,7,1,6,1,0,0,3,2,1
1568,2014,570,11,7,1,6,1,0,0,3,2,1
2567,2015,570,11,7,1,6,1,0,0,3,2,1
3566,2016,570,11,7,1,6,1,0,0,3,2,1
4565,2017,570,11,7,2,5,2,0,0,2,2,1
5564,2018,570,11,7,2,5,2,0,0,2,2,1
6563,2019,570,11,7,2,5,2,0,0,2,2,1
7562,2020,570,11,7,3,4,2,1,0,2,1,1
570,2013,571,28,13,2,11,2,0,0,7,3,1
1569,2014,571,28,13,2,11,2,0,0,7,3,1
2568,2015,571,28,13,2,11,2,0,0,7,3,1
3567,2016,571,28,13,2,11,2,0,0,7,3,1
