,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
4656,2017,593,25,24,5,19,3,2,0,11,6,2
5672,2018,593,25,24,6,18,4,2,0,10,6,2
6688,2019,593,25,24,6,18,4,2,0,10,6,2
7704,2020,593,25,24,6,18,4,2,0,10,6,2
593,2013,594,37,31,1,30,1,0,0,19,9,2
1609,2014,594,37,31,1,30,1,0,0,19,9,2
2625,2015,594,37,31,2,29,2,0,0,18,9,2
3641,2016,594,37,31,2,29,2,0,0,18,9,2
4657,2017,594,37,31,2,29,2,0,0,18,9,2
5673,2018,594,37,31,2,29,2,0,0,18,9,2
6689,2019,594,37,31,2,29,2,0,0,18,9,2
7705,2020,594,37,31,3,28,3,0,0,17,9,2
594,2013,595,60,21,12,9,8,3,1,6,3,0
1610,2014,595,60,21,16,5,12,3,1,2,3,0
2626,2015,595,60,21,20,1,14,5,1,0,1,0
3642,2016,595,60,21,21,0,14,6,1,0,0,0
4658,2017,595,60,21,21,0,14,6,1,0,0,0
5674,2018,595,60,21,21,0,14,6,1,0,0,0
6690,2019,595,60,21,21,0,14,6,1,0,0,0
7706,2020,595,60,21,21,0,14,6,1,0,0,0
595,2013,596,13,12,6,6,4,2,0,3,2,1
1611,2014,596,13,12,6,6,4,2,0,3,2,1
2627,2015,596,13,12,7,5,4,3,0,3,1,1
3643,2016,596,13,12,9,3,6,3,0,1,1,1
4659,2017,596,13,12,10,2,7,3,0,0,1,1
5675,2018,596,13,12,10,2,7,3,0,0,1,1
6691,2019,596,13,12,12,0,7,4,1,0,0,0
7707,2020,596,13,12,12,0,7,4,1,0,0,0
596,2013,597,38,33,7,26,2,4,1,16,8,2
1612,2014,597,38,33,7,26,2,4,1,16,8,2
2628,2015,597,38,33,8,25,2,5,1,16,7,2
3644,2016,597,38,33,10,23,2,7,1,16,5,2
4660,2017,597,38,33,10,23,2,7,1,16,5,2
5676,2018,597,38,33,10,23,2,7,1,16,5,2
6692,2019,597,38,33,10,23,2,7,1,16,5,2
7708,2020,597,38,33,12,21,3,8,1,15,4,2
597,2013,598,11,5,4,1,3,1,0,1,0,0
1613,2014,598,11,5,5,0,4,1,0,0,0,0
2629,2015,598,11,5,5,0,4,1,0,0,0,0
3645,2016,598,11,5,5,0,4,1,0,0,0,0
4661,2017,598,11,5,5,0,4,1,0,0,0,0
5677,2018,598,11,5,5,0,4,1,0,0,0,0
6693,2019,598,11,5,5,0,4,1,0,0,0,0
7709,2020,598,11,5,5,0,4,1,0,0,0,0
598,2013,599,39,12,1,11,0,1,0,6,4,1
1614,2014,599,39,12,1,11,0,1,0,6,4,1
2630,2015,599,39,12,2,10,0,1,1,6,4,0
3646,2016,599,39,12,2,10,0,1,1,6,4,0
4662,2017,599,39,12,2,10,0,1,1,6,4,0
5678,2018,599,39,12,3,9,1,1,1,5,4,0
6694,2019,599,39,12,3,9,1,1,1,5,4,0
7710,2020,599,39,12,3,9,1,1,1,5,4,0
599,2013,600,10,10,1,9,0,1,0,5,3,1
1615,2014,600,10,10,1,9,0,1,0,5,3,1
2631,2015,600,10,10,1,9,0,1,0,5,3,1
3647,2016,600,10,10,1,9,0,1,0,5,3,1
4663,2017,600,10,10,1,9,0,1,0,5,3,1
5679,2018,600,10,10,1,9,0,1,0,5,3,1
6695,2019,600,10,10,1,9,0,1,0,5,3,1
7711,2020,600,10,10,2,8,1,1,0,4,3,1
600,2013,601,60,56,4,52,2,1,1,34,15,3
1616,2014,601,60,56,5,51,3,1,1,33,15,3
2632,2015,601,60,56,6,50,4,1,1,32,15,3
3648,2016,601,60,56,8,48,4,3,1,32,13,3
4664,2017,601,60,56,9,47,5,3,1,31,13,3
5680,2018,601,60,56,12,44,6,5,1,30,11,3
6696,2019,601,60,56,15,41,8,6,1,28,10,3
7712,2020,601,60,56,15,41,8,6,1,28,10,3
601,2013,602,32,8,1,7,0,1,0,3,3,1
1617,2014,602,32,8,1,7,0,1,0,3,3,1
2633,2015,602,32,8,1,7,0,1,0,3,3,1
3649,2016,602,32,8,1,7,0,1,0,3,3,1
4665,2017,602,32,8,1,7,0,1,0,3,3,1
5681,2018,602,32,8,1,7,0,1,0,3,3,1
6697,2019,602,32,8,2,6,1,1,0,2,3,1
7713,2020,602,32,8,2,6,1,1,0,2,3,1
602,2013,603,23,23,3,20,3,0,0,13,6,1
1618,2014,603,23,23,3,20,3,0,0,13,6,1
2634,2015,603,23,23,4,19,3,1,0,13,5,1
3650,2016,603,23,23,4,19,3,1,0,13,5,1
4666,2017,603,23,23,5,18,3,2,0,13,4,1
5682,2018,603,23,23,5,18,3,2,0,13,4,1
6698,2019,603,23,23,6,17,4,2,0,12,4,1
7714,2020,603,23,23,7,16,5,2,0,11,4,1
603,2013,604,31,12,2,10,2,0,0,6,3,1
1619,2014,604,31,12,2,10,2,0,0,6,3,1
2635,2015,604,31,12,3,9,3,0,0,5,3,1
3651,2016,604,31,12,3,9,3,0,0,5,3,1
4667,2017,604,31,12,3,9,3,0,0,5,3,1
5683,2018,604,31,12,4,8,3,1,0,5,2,1
6699,2019,604,31,12,5,7,3,1,1,5,2,0
7715,2020,604,31,12,7,5,4,2,1,4,1,0
604,2013,605,12,10,2,8,1,1,0,4,3,1
1620,2014,605,12,10,2,8,1,1,0,4,3,1
2636,2015,605,12,10,3,7,2,1,0,3,3,1
3652,2016,605,12,10,3,7,2,1,0,3,3,1
4668,2017,605,12,10,3,7,2,1,0,3,3,1
5684,2018,605,12,10,4,6,3,1,0,2,3,1
6700,2019,605,12,10,4,6,3,1,0,2,3,1
7716,2020,605,12,10,5,5,4,1,0,1,3,1
605,2013,606,40,25,3,22,2,1,0,15,6,1
1621,2014,606,40,25,4,21,3,1,0,14,6,1
2637,2015,606,40,25,4,21,3,1,0,14,6,1
3653,2016,606,40,25,5,20,4,1,0,13,6,1
4669,2017,606,40,25,6,19,5,1,0,12,6,1
5685,2018,606,40,25,7,18,5,2,0,12,5,1
6701,2019,606,40,25,7,18,5,2,0,12,5,1
7717,2020,606,40,25,8,17,6,2,0,11,5,1
606,2013,607,12,10,4,6,3,1,0,4,1,1
1622,2014,607,12,10,5,5,4,1,0,3,1,1
2638,2015,607,12,10,5,5,4,1,0,3,1,1
3654,2016,607,12,10,6,4,5,1,0,2,1,1
4670,2017,607,12,10,7,3,5,2,0,2,0,1
5686,2018,607,12,10,8,2,6,2,0,1,0,1
6702,2019,607,12,10,9,1,7,2,0,0,0,1
7718,2020,607,12,10,10,0,7,2,1,0,0,0
607,2013,608,28,17,1,16,0,1,0,11,5,0
1623,2014,608,28,17,1,16,0,1,0,11,5,0
2639,2015,608,28,17,1,16,0,1,0,11,5,0
3655,2016,608,28,17,1,16,0,1,0,11,5,0
4671,2017,608,28,17,1,16,0,1,0,11,5,0
5687,2018,608,28,17,1,16,0,1,0,11,5,0
6703,2019,608,28,17,1,16,0,1,0,11,5,0
7719,2020,608,28,17,1,16,0,1,0,11,5,0
608,2013,609,32,17,1,16,1,0,0,11,4,1
1624,2014,609,32,17,1,16,1,0,0,11,4,1
2640,2015,609,32,17,1,16,1,0,0,11,4,1
3656,2016,609,32,17,1,16,1,0,0,11,4,1
4672,2017,609,32,17,1,16,1,0,0,11,4,1
5688,2018,609,32,17,2,15,2,0,0,10,4,1
6704,2019,609,32,17,2,15,2,0,0,10,4,1
7720,2020,609,32,17,2,15,2,0,0,10,4,1
609,2013,610,36,24,3,21,3,0,0,12,7,2
1625,2014,610,36,24,3,21,3,0,0,12,7,2
2641,2015,610,36,24,3,21,3,0,0,12,7,2
3657,2016,610,36,24,3,21,3,0,0,12,7,2
4673,2017,610,36,24,4,20,4,0,0,11,7,2
5689,2018,610,36,24,5,19,4,1,0,11,6,2
6705,2019,610,36,24,6,18,5,1,0,10,6,2
7721,2020,610,36,24,7,17,5,2,0,10,5,2
610,2013,611,14,12,2,10,1,1,0,6,3,1
1626,2014,611,14,12,2,10,1,1,0,6,3,1
2642,2015,611,14,12,2,10,1,1,0,6,3,1
3658,2016,611,14,12,2,10,1,1,0,6,3,1
4674,2017,611,14,12,3,9,1,2,0,6,2,1
5690,2018,611,14,12,3,9,1,2,0,6,2,1
6706,2019,611,14,12,3,9,1,2,0,6,2,1
7722,2020,611,14,12,4,8,2,2,0,5,2,1
611,2013,612,7,5,1,4,0,1,0,1,2,1
1627,2014,612,7,5,1,4,0,1,0,1,2,1
2643,2015,612,7,5,1,4,0,1,0,1,2,1
3659,2016,612,7,5,1,4,0,1,0,1,2,1
4675,2017,612,7,5,1,4,0,1,0,1,2,1
5691,2018,612,7,5,2,3,0,2,0,1,1,1
6707,2019,612,7,5,2,3,0,2,0,1,1,1
7723,2020,612,7,5,2,3,0,2,0,1,1,1
612,2013,613,36,36,5,31,3,1,1,21,8,2
1628,2014,613,36,36,6,30,4,1,1,20,8,2
2644,2015,613,36,36,7,29,4,2,1,20,7,2
3660,2016,613,36,36,8,28,4,3,1,20,6,2
4676,2017,613,36,36,9,27,4,4,1,20,5,2
5692,2018,613,36,36,10,26,4,5,1,20,4,2
6708,2019,613,36,36,10,26,4,5,1,20,4,2
7724,2020,613,36,36,13,23,5,7,1,19,2,2
613,2013,614,13,10,1,9,1,0,0,6,3,0
1629,2014,614,13,10,1,9,1,0,0,6,3,0
2645,2015,614,13,10,1,9,1,0,0,6,3,0
3661,2016,614,13,10,2,8,1,1,0,6,2,0
4677,2017,614,13,10,2,8,1,1,0,6,2,0
5693,2018,614,13,10,2,8,1,1,0,6,2,0
6709,2019,614,13,10,2,8,1,1,0,6,2,0
7725,2020,614,13,10,3,7,2,1,0,5,2,0
614,2013,615,20,17,1,16,1,0,0,11,5,0
1630,2014,615,20,17,1,16,1,0,0,11,5,0
2646,2015,615,20,17,1,16,1,0,0,11,5,0
3662,2016,615,20,17,1,16,1,0,0,11,5,0
4678,2017,615,20,17,1,16,1,0,0,11,5,0
5694,2018,615,20,17,1,16,1,0,0,11,5,0
6710,2019,615,20,17,1,16,1,0,0,11,5,0
7726,2020,615,20,17,1,16,1,0,0,11,5,0
615,2013,616,12,8,2,6,2,0,0,3,2,1
1631,2014,616,12,8,2,6,2,0,0,3,2,1
2647,2015,616,12,8,2,6,2,0,0,3,2,1
3663,2016,616,12,8,2,6,2,0,0,3,2,1
4679,2017,616,12,8,3,5,3,0,0,2,2,1
5695,2018,616,12,8,3,5,3,0,0,2,2,1
6711,2019,616,12,8,3,5,3,0,0,2,2,1
7727,2020,616,12,8,4,4,4,0,0,1,2,1
616,2013,617,20,19,3,16,1,1,1,11,4,1
1632,2014,617,20,19,4,15,1,2,1,11,3,1
2648,2015,617,20,19,5,14,2,2,1,10,3,1
3664,2016,617,20,19,6,13,2,3,1,10,2,1
4680,2017,617,20,19,7,12,3,3,1,9,2,1
5696,2018,617,20,19,9,10,3,5,1,9,0,1
6712,2019,617,20,19,12,7,6,5,1,6,0,1
7728,2020,617,20,19,14,5,8,5,1,4,0,1
617,2013,618,5,2,1,1,0,1,0,1,0,0
1633,2014,618,5,2,1,1,0,1,0,1,0,0
2649,2015,618,5,2,1,1,0,1,0,1,0,0
3665,2016,618,5,2,1,1,0,1,0,1,0,0
4681,2017,618,5,2,1,1,0,1,0,1,0,0
5697,2018,618,5,2,1,1,0,1,0,1,0,0
6713,2019,618,5,2,1,1,0,1,0,1,0,0
7729,2020,618,5,2,1,1,0,1,0,1,0,0
618,2013,619,15,10,2,8,1,1,0,5,2,1
1634,2014,619,15,10,2,8,1,1,0,5,2,1
2650,2015,619,15,10,3,7,1,2,0,5,1,1
3666,2016,619,15,10,3,7,1,2,0,5,1,1
4682,2017,619,15,10,4,6,2,2,0,4,1,1
5698,2018,619,15,10,4,6,2,2,0,4,1,1
6714,2019,619,15,10,5,5,3,2,0,3,1,1
7730,2020,619,15,10,6,4,3,3,0,3,0,1
619,2013,620,41,16,3,13,1,1,1,8,4,1
1635,2014,620,41,16,3,13,1,1,1,8,4,1
2651,2015,620,41,16,4,12,1,2,1,8,3,1
3667,2016,620,41,16,4,12,1,2,1,8,3,1
4683,2017,620,41,16,4,12,1,2,1,8,3,1
5699,2018,620,41,16,5,11,1,3,1,8,2,1
6715,2019,620,41,16,6,10,2,3,1,7,2,1
7731,2020,620,41,16,7,9,2,4,1,7,1,1
620,2013,621,37,10,2,8,2,0,0,5,3,0
1636,2014,621,37,10,2,8,2,0,0,5,3,0
2652,2015,621,37,10,2,8,2,0,0,5,3,0
3668,2016,621,37,10,3,7,3,0,0,4,3,0
4684,2017,621,37,10,3,7,3,0,0,4,3,0
5700,2018,621,37,10,3,7,3,0,0,4,3,0
6716,2019,621,37,10,4,6,3,1,0,4,2,0
7732,2020,621,37,10,5,5,4,1,0,3,2,0
621,2013,622,37,14,1,13,1,0,0,9,3,1
1637,2014,622,37,14,1,13,1,0,0,9,3,1
2653,2015,622,37,14,2,12,1,1,0,9,2,1
3669,2016,622,37,14,2,12,1,1,0,9,2,1
4685,2017,622,37,14,2,12,1,1,0,9,2,1
5701,2018,622,37,14,3,11,1,2,0,9,1,1
6717,2019,622,37,14,4,10,1,3,0,9,0,1
7733,2020,622,37,14,4,10,1,3,0,9,0,1
622,2013,623,16,15,2,13,2,0,0,9,4,0
1638,2014,623,16,15,2,13,2,0,0,9,4,0
2654,2015,623,16,15,2,13,2,0,0,9,4,0
3670,2016,623,16,15,2,13,2,0,0,9,4,0
4686,2017,623,16,15,2,13,2,0,0,9,4,0
5702,2018,623,16,15,2,13,2,0,0,9,4,0
6718,2019,623,16,15,3,12,3,0,0,8,4,0
7734,2020,623,16,15,3,12,3,0,0,8,4,0
623,2013,624,6,4,1,3,0,1,0,2,1,0
1639,2014,624,6,4,1,3,0,1,0,2,1,0
2655,2015,624,6,4,1,3,0,1,0,2,1,0
3671,2016,624,6,4,1,3,0,1,0,2,1,0
4687,2017,624,6,4,1,3,0,1,0,2,1,0
5703,2018,624,6,4,1,3,0,1,0,2,1,0
6719,2019,624,6,4,1,3,0,1,0,2,1,0
7735,2020,624,6,4,1,3,0,1,0,2,1,0
624,2013,625,27,22,1,21,1,0,0,12,7,2
1640,2014,625,27,22,1,21,1,0,0,12,7,2
2656,2015,625,27,22,1,21,1,0,0,12,7,2
3672,2016,625,27,22,1,21,1,0,0,12,7,2
4688,2017,625,27,22,1,21,1,0,0,12,7,2
5704,2018,625,27,22,2,20,2,0,0,11,7,2
6720,2019,625,27,22,2,20,2,0,0,11,7,2
7736,2020,625,27,22,2,20,2,0,0,11,7,2
625,2013,626,15,8,2,6,1,1,0,4,2,0
1641,2014,626,15,8,2,6,1,1,0,4,2,0
2657,2015,626,15,8,2,6,1,1,0,4,2,0
3673,2016,626,15,8,3,5,1,2,0,4,1,0
4689,2017,626,15,8,4,4,2,2,0,3,1,0
5705,2018,626,15,8,5,3,2,3,0,3,0,0
6721,2019,626,15,8,5,3,2,3,0,3,0,0
7737,2020,626,15,8,6,2,3,3,0,2,0,0
626,2013,627,9,9,1,8,1,0,0,6,1,1
1642,2014,627,9,9,1,8,1,0,0,6,1,1
2658,2015,627,9,9,1,8,1,0,0,6,1,1
3674,2016,627,9,9,1,8,1,0,0,6,1,1
4690,2017,627,9,9,1,8,1,0,0,6,1,1
5706,2018,627,9,9,1,8,1,0,0,6,1,1
6722,2019,627,9,9,1,8,1,0,0,6,1,1
7738,2020,627,9,9,1,8,1,0,0,6,1,1
627,2013,628,15,6,1,5,0,1,0,3,1,1
1643,2014,628,15,6,1,5,0,1,0,3,1,1
2659,2015,628,15,6,1,5,0,1,0,3,1,1
3675,2016,628,15,6,1,5,0,1,0,3,1,1
4691,2017,628,15,6,2,4,1,1,0,2,1,1
5707,2018,628,15,6,2,4,1,1,0,2,1,1
6723,2019,628,15,6,2,4,1,1,0,2,1,1
7739,2020,628,15,6,2,4,1,1,0,2,1,1
628,2013,629,13,7,1,6,0,1,0,4,1,1
1644,2014,629,13,7,1,6,0,1,0,4,1,1
2660,2015,629,13,7,1,6,0,1,0,4,1,1
3676,2016,629,13,7,1,6,0,1,0,4,1,1
4692,2017,629,13,7,1,6,0,1,0,4,1,1
5708,2018,629,13,7,2,5,1,1,0,3,1,1
6724,2019,629,13,7,2,5,1,1,0,3,1,1
7740,2020,629,13,7,2,5,1,1,0,3,1,1
629,2013,630,22,15,2,13,1,1,0,9,4,0
1645,2014,630,22,15,3,12,1,2,0,9,3,0
2661,2015,630,22,15,3,12,1,2,0,9,3,0
3677,2016,630,22,15,4,11,1,3,0,9,2,0
4693,2017,630,22,15,4,11,1,3,0,9,2,0
5709,2018,630,22,15,4,11,1,3,0,9,2,0
6725,2019,630,22,15,6,9,3,3,0,7,2,0
7741,2020,630,22,15,6,9,3,3,0,7,2,0
630,2013,631,14,9,1,8,0,1,0,4,3,1
1646,2014,631,14,9,1,8,0,1,0,4,3,1
2662,2015,631,14,9,1,8,0,1,0,4,3,1
3678,2016,631,14,9,2,7,0,2,0,4,2,1
4694,2017,631,14,9,2,7,0,2,0,4,2,1
5710,2018,631,14,9,2,7,0,2,0,4,2,1
6726,2019,631,14,9,2,7,0,2,0,4,2,1
7742,2020,631,14,9,2,7,0,2,0,4,2,1
631,2013,632,17,13,1,12,1,0,0,7,4,1
1647,2014,632,17,13,1,12,1,0,0,7,4,1
2663,2015,632,17,13,1,12,1,0,0,7,4,1
3679,2016,632,17,13,1,12,1,0,0,7,4,1
4695,2017,632,17,13,2,11,1,1,0,7,3,1
5711,2018,632,17,13,2,11,1,1,0,7,3,1
6727,2019,632,17,13,2,11,1,1,0,7,3,1
7743,2020,632,17,13,3,10,2,1,0,6,3,1
632,2013,633,30,8,2,6,2,0,0,4,1,1
1648,2014,633,30,8,3,5,2,1,0,4,0,1
2664,2015,633,30,8,3,5,2,1,0,4,0,1
3680,2016,633,30,8,3,5,2,1,0,4,0,1
4696,2017,633,30,8,4,4,3,1,0,3,0,1
5712,2018,633,30,8,4,4,3,1,0,3,0,1
6728,2019,633,30,8,5,3,4,1,0,2,0,1
7744,2020,633,30,8,6,2,5,1,0,1,0,1
633,2013,634,16,10,1,9,0,1,0,6,2,1
1649,2014,634,16,10,1,9,0,1,0,6,2,1
2665,2015,634,16,10,1,9,0,1,0,6,2,1
3681,2016,634,16,10,1,9,0,1,0,6,2,1
4697,2017,634,16,10,1,9,0,1,0,6,2,1
5713,2018,634,16,10,2,8,0,2,0,6,1,1
6729,2019,634,16,10,2,8,0,2,0,6,1,1
7745,2020,634,16,10,2,8,0,2,0,6,1,1
634,2013,635,22,12,2,10,1,1,0,6,3,1
1650,2014,635,22,12,2,10,1,1,0,6,3,1
2666,2015,635,22,12,2,10,1,1,0,6,3,1
3682,2016,635,22,12,2,10,1,1,0,6,3,1
4698,2017,635,22,12,2,10,1,1,0,6,3,1
5714,2018,635,22,12,3,9,1,2,0,6,2,1
6730,2019,635,22,12,3,9,1,2,0,6,2,1
7746,2020,635,22,12,3,9,1,2,0,6,2,1
635,2013,636,38,20,1,19,1,0,0,13,6,0
1651,2014,636,38,20,1,19,1,0,0,13,6,0
2667,2015,636,38,20,1,19,1,0,0,13,6,0
3683,2016,636,38,20,2,18,1,1,0,13,5,0
4699,2017,636,38,20,2,18,1,1,0,13,5,0
5715,2018,636,38,20,2,18,1,1,0,13,5,0
6731,2019,636,38,20,2,18,1,1,0,13,5,0
7747,2020,636,38,20,3,17,2,1,0,12,5,0
636,2013,637,27,12,3,9,1,2,0,5,3,1
1652,2014,637,27,12,3,9,1,2,0,5,3,1
2668,2015,637,27,12,4,8,2,2,0,4,3,1
3684,2016,637,27,12,5,7,2,3,0,4,2,1
4700,2017,637,27,12,5,7,2,3,0,4,2,1
5716,2018,637,27,12,5,7,2,3,0,4,2,1
6732,2019,637,27,12,6,6,2,4,0,4,1,1
7748,2020,637,27,12,7,5,3,4,0,3,1,1
637,2013,638,15,7,7,0,5,2,0,0,0,0
1653,2014,638,15,7,7,0,5,2,0,0,0,0
2669,2015,638,15,7,7,0,5,2,0,0,0,0
3685,2016,638,15,7,7,0,5,2,0,0,0,0
4701,2017,638,15,7,7,0,5,2,0,0,0,0
5717,2018,638,15,7,7,0,5,2,0,0,0,0
6733,2019,638,15,7,7,0,5,2,0,0,0,0
7749,2020,638,15,7,7,0,5,2,0,0,0,0
638,2013,639,9,5,1,4,0,1,0,3,1,0
1654,2014,639,9,5,1,4,0,1,0,3,1,0
2670,2015,639,9,5,1,4,0,1,0,3,1,0
3686,2016,639,9,5,1,4,0,1,0,3,1,0
4702,2017,639,9,5,1,4,0,1,0,3,1,0
5718,2018,639,9,5,2,3,0,2,0,3,0,0
6734,2019,639,9,5,2,3,0,2,0,3,0,0
7750,2020,639,9,5,2,3,0,2,0,3,0,0
639,2013,640,27,17,3,14,3,0,0,8,5,1
1655,2014,640,27,17,3,14,3,0,0,8,5,1
2671,2015,640,27,17,4,13,3,1,0,8,4,1
3687,2016,640,27,17,4,13,3,1,0,8,4,1
4703,2017,640,27,17,6,11,3,3,0,8,2,1
5719,2018,640,27,17,6,11,3,3,0,8,2,1
6735,2019,640,27,17,8,9,5,3,0,6,2,1
7751,2020,640,27,17,9,8,5,4,0,6,1,1
640,2013,641,10,10,0,10,0,0,0,7,3,0
1656,2014,641,10,10,1,9,1,0,0,6,3,0
2672,2015,641,10,10,1,9,1,0,0,6,3,0
3688,2016,641,10,10,2,8,2,0,0,5,3,0
4704,2017,641,10,10,2,8,2,0,0,5,3,0
5720,2018,641,10,10,2,8,2,0,0,5,3,0
6736,2019,641,10,10,2,8,2,0,0,5,3,0
7752,2020,641,10,10,3,7,3,0,0,4,3,0
641,2013,642,38,16,2,14,2,0,0,8,5,1
1657,2014,642,38,16,3,13,3,0,0,7,5,1
2673,2015,642,38,16,3,13,3,0,0,7,5,1
3689,2016,642,38,16,4,12,4,0,0,6,5,1
4705,2017,642,38,16,5,11,4,1,0,6,4,1
5721,2018,642,38,16,5,11,4,1,0,6,4,1
6737,2019,642,38,16,6,10,5,1,0,5,4,1
7753,2020,642,38,16,7,9,5,2,0,5,3,1
642,2013,643,5,4,1,3,1,0,0,1,1,1
1658,2014,643,5,4,1,3,1,0,0,1,1,1
2674,2015,643,5,4,1,3,1,0,0,1,1,1
3690,2016,643,5,4,1,3,1,0,0,1,1,1
4706,2017,643,5,4,1,3,1,0,0,1,1,1
5722,2018,643,5,4,1,3,1,0,0,1,1,1
6738,2019,643,5,4,1,3,1,0,0,1,1,1
7754,2020,643,5,4,1,3,1,0,0,1,1,1
643,2013,644,45,18,2,16,2,0,0,11,4,1
1659,2014,644,45,18,2,16,2,0,0,11,4,1
2675,2015,644,45,18,3,15,3,0,0,10,4,1
3691,2016,644,45,18,3,15,3,0,0,10,4,1
4707,2017,644,45,18,4,14,4,0,0,9,4,1
5723,2018,644,45,18,4,14,4,0,0,9,4,1
6739,2019,644,45,18,5,13,5,0,0,8,4,1
7755,2020,644,45,18,6,12,5,1,0,8,3,1
644,2013,645,40,15,3,12,2,1,0,8,4,0
1660,2014,645,40,15,3,12,2,1,0,8,4,0
2676,2015,645,40,15,3,12,2,1,0,8,4,0
3692,2016,645,40,15,4,11,2,2,0,8,3,0
4708,2017,645,40,15,5,10,2,3,0,8,2,0
5724,2018,645,40,15,6,9,2,4,0,8,1,0
6740,2019,645,40,15,6,9,2,4,0,8,1,0
7756,2020,645,40,15,7,8,3,4,0,7,1,0
645,2013,646,53,49,4,45,2,1,1,28,14,3
1661,2014,646,53,49,4,45,2,1,1,28,14,3
2677,2015,646,53,49,6,43,3,2,1,27,13,3
3693,2016,646,53,49,6,43,3,2,1,27,13,3
4709,2017,646,53,49,7,42,3,3,1,27,12,3
5725,2018,646,53,49,9,40,3,5,1,27,10,3
6741,2019,646,53,49,11,38,5,5,1,25,10,3
7757,2020,646,53,49,12,37,5,6,1,25,9,3
646,2013,647,34,21,3,18,1,1,1,12,5,1
1662,2014,647,34,21,3,18,1,1,1,12,5,1
2678,2015,647,34,21,4,17,2,1,1,11,5,1
3694,2016,647,34,21,4,17,2,1,1,11,5,1
4710,2017,647,34,21,5,16,2,2,1,11,4,1
5726,2018,647,34,21,5,16,2,2,1,11,4,1
6742,2019,647,34,21,7,14,4,2,1,9,4,1
7758,2020,647,34,21,7,14,4,2,1,9,4,1
647,2013,648,15,6,1,5,1,0,0,4,1,0
1663,2014,648,15,6,1,5,1,0,0,4,1,0
2679,2015,648,15,6,1,5,1,0,0,4,1,0
3695,2016,648,15,6,1,5,1,0,0,4,1,0
4711,2017,648,15,6,1,5,1,0,0,4,1,0
5727,2018,648,15,6,1,5,1,0,0,4,1,0
6743,2019,648,15,6,1,5,1,0,0,4,1,0
7759,2020,648,15,6,2,4,1,1,0,4,0,0
648,2013,649,22,12,1,11,1,0,0,7,3,1
1664,2014,649,22,12,2,10,2,0,0,6,3,1
2680,2015,649,22,12,2,10,2,0,0,6,3,1
3696,2016,649,22,12,2,10,2,0,0,6,3,1
4712,2017,649,22,12,2,10,2,0,0,6,3,1
5728,2018,649,22,12,3,9,3,0,0,5,3,1
6744,2019,649,22,12,3,9,3,0,0,5,3,1
7760,2020,649,22,12,4,8,3,0,1,5,3,0
649,2013,650,10,9,1,8,1,0,0,5,2,1
1665,2014,650,10,9,1,8,1,0,0,5,2,1
2681,2015,650,10,9,1,8,1,0,0,5,2,1
3697,2016,650,10,9,2,7,1,1,0,5,1,1
4713,2017,650,10,9,2,7,1,1,0,5,1,1
5729,2018,650,10,9,2,7,1,1,0,5,1,1
6745,2019,650,10,9,2,7,1,1,0,5,1,1
7761,2020,650,10,9,2,7,1,1,0,5,1,1
650,2013,651,22,20,3,17,1,1,1,10,6,1
1666,2014,651,22,20,3,17,1,1,1,10,6,1
2682,2015,651,22,20,4,16,1,2,1,10,5,1
3698,2016,651,22,20,4,16,1,2,1,10,5,1
4714,2017,651,22,20,5,15,1,3,1,10,4,1
5730,2018,651,22,20,6,14,1,4,1,10,3,1
6746,2019,651,22,20,7,13,1,5,1,10,2,1
7762,2020,651,22,20,7,13,1,5,1,10,2,1
651,2013,652,40,34,26,8,13,10,3,5,2,1
1667,2014,652,40,34,34,0,18,12,4,0,0,0
2683,2015,652,40,34,34,0,18,12,4,0,0,0
3699,2016,652,40,34,34,0,18,12,4,0,0,0
4715,2017,652,40,34,34,0,18,12,4,0,0,0
5731,2018,652,40,34,34,0,18,12,4,0,0,0
6747,2019,652,40,34,34,0,18,12,4,0,0,0
7763,2020,652,40,34,34,0,18,12,4,0,0,0
652,2013,653,39,37,3,34,3,0,0,23,9,2
1668,2014,653,39,37,3,34,3,0,0,23,9,2
2684,2015,653,39,37,4,33,4,0,0,22,9,2
3700,2016,653,39,37,5,32,5,0,0,21,9,2
4716,2017,653,39,37,6,31,6,0,0,20,9,2
5732,2018,653,39,37,7,30,6,1,0,20,8,2
6748,2019,653,39,37,8,29,6,2,0,20,7,2
7764,2020,653,39,37,10,27,7,3,0,19,6,2
653,2013,654,7,3,1,2,0,1,0,1,1,0
1669,2014,654,7,3,1,2,0,1,0,1,1,0
2685,2015,654,7,3,1,2,0,1,0,1,1,0
3701,2016,654,7,3,1,2,0,1,0,1,1,0
4717,2017,654,7,3,1,2,0,1,0,1,1,0
5733,2018,654,7,3,1,2,0,1,0,1,1,0
6749,2019,654,7,3,2,1,0,2,0,1,0,0
7765,2020,654,7,3,2,1,0,2,0,1,0,0
654,2013,655,15,10,1,9,0,1,0,5,3,1
1670,2014,655,15,10,1,9,0,1,0,5,3,1
2686,2015,655,15,10,1,9,0,1,0,5,3,1
3702,2016,655,15,10,1,9,0,1,0,5,3,1
4718,2017,655,15,10,2,8,1,1,0,4,3,1
5734,2018,655,15,10,2,8,1,1,0,4,3,1
6750,2019,655,15,10,2,8,1,1,0,4,3,1
