,Course_ID,Year,Course_Duration,Course_Duration_Digit,Course_Duration_Present,Digit_Ratio,Digit_Percentage,Total_Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
5002,960,2017,6,6,0,1.0,100,1096,4,2,0,2,2,0,4,1,0,1,0,2,0,0,0,0,0
5003,961,2017,22,6,16,0.25,25,1096,3,3,0,3,2,0,5,3,0,0,0,1,1,0,0,0,0
5004,962,2017,34,29,5,0.86,85,1096,13,13,3,13,13,3,29,13,0,0,0,13,0,3,0,0,0
5005,963,2017,15,9,6,0.59,58,1096,4,4,1,4,3,1,8,4,0,0,0,2,1,1,0,0,0
5006,964,2017,28,28,0,1.0,100,1096,16,10,2,8,5,1,14,4,1,2,1,0,5,0,1,0,0
5007,965,2017,16,10,6,0.66,65,1096,5,3,2,5,3,2,10,5,0,0,0,3,0,2,0,0,0
5008,966,2017,12,3,9,0.28,28,1096,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
5009,967,2017,23,23,0,1.0,100,1096,13,8,2,4,7,1,12,1,0,0,3,6,1,0,1,0,0
5010,968,2017,31,29,2,0.94,93,1096,17,8,4,16,5,4,25,15,1,0,0,2,3,4,0,0,0
5011,969,2017,41,41,0,1.0,99,1096,28,13,0,11,7,0,18,1,4,5,1,1,6,0,0,0,0
5012,970,2017,5,2,3,0.47,46,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
5013,971,2017,52,51,1,0.99,99,1096,37,11,3,35,9,1,45,33,2,0,0,7,2,0,0,1,0
5014,972,2017,7,2,5,0.24,23,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
5015,973,2017,10,8,2,0.84,84,1096,3,3,2,1,2,1,4,0,0,1,0,1,1,0,1,0,0
5016,974,2017,23,23,0,0.99,99,1096,17,5,1,10,4,1,15,4,5,1,0,3,1,1,0,0,0
5017,975,2017,46,38,8,0.82,82,1096,22,14,2,11,8,2,21,4,3,4,0,2,6,2,0,0,0
5018,976,2017,9,1,8,0.08,7,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5019,977,2017,55,36,19,0.66,65,1096,23,12,1,7,7,1,15,0,2,1,4,2,5,1,0,0,0
5020,978,2017,35,10,25,0.29,28,1096,5,3,2,5,3,2,10,5,0,0,0,3,0,2,0,0,0
5021,979,2017,50,50,0,1.0,100,1096,31,18,1,12,15,1,28,1,7,0,4,12,3,1,0,0,0
5022,980,2017,14,14,0,0.97,96,1096,6,7,1,2,7,1,10,0,1,0,1,7,0,1,0,0,0
5023,981,2017,52,52,0,1.0,100,1096,29,22,1,20,11,1,32,11,9,0,0,0,11,1,0,0,0
5024,982,2017,38,28,10,0.74,73,1096,17,11,0,14,6,0,20,12,1,1,0,1,5,0,0,0,0
5025,983,2017,40,39,1,0.98,97,1096,23,13,3,8,9,2,19,3,0,0,5,5,4,1,1,0,0
5026,984,2017,31,6,25,0.2,19,1096,2,3,1,2,3,1,6,2,0,0,0,3,0,1,0,0,0
5027,985,2017,35,35,0,1.0,100,1096,25,10,0,19,9,0,28,14,4,1,0,8,1,0,0,0,0
5028,986,2017,39,39,0,0.99,98,1096,14,23,2,14,15,2,31,14,0,0,0,7,8,2,0,0,0
5029,987,2017,16,0,16,0.0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,988,2017,18,10,8,0.53,53,1096,5,3,2,2,3,2,7,1,0,0,1,3,0,2,0,0,0
5031,989,2017,26,23,3,0.88,88,1096,11,9,3,10,8,2,20,9,1,0,0,7,1,1,1,0,0
5032,990,2017,19,9,10,0.49,49,1096,4,5,0,4,5,0,9,4,0,0,0,5,0,0,0,0,0
5033,991,2017,11,7,4,0.62,61,1096,5,2,0,3,2,0,5,1,2,0,0,2,0,0,0,0,0
5034,992,2017,17,15,2,0.89,89,1096,8,4,3,3,2,2,7,0,1,2,0,0,2,1,1,0,0
5035,993,2017,28,2,26,0.07,7,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
5036,994,2017,26,11,15,0.44,44,1096,8,2,1,5,1,1,7,2,3,0,0,0,1,1,0,0,0
5037,995,2017,33,33,0,1.0,99,1096,19,12,2,13,7,2,22,10,0,3,0,2,5,2,0,0,0
5038,996,2017,15,14,1,0.96,95,1096,6,6,2,3,6,2,11,0,3,0,0,6,0,2,0,0,0
5039,997,2017,13,12,1,0.94,93,1096,9,2,1,4,2,1,7,1,2,0,1,2,0,1,0,0,0
5040,998,2017,11,10,1,0.94,94,1096,7,3,0,5,2,0,7,4,0,1,0,1,1,0,0,0,0
5041,999,2017,29,28,1,0.95,94,1096,18,8,2,13,5,2,20,8,5,0,0,2,3,2,0,0,0
5042,1000,2017,22,14,8,0.64,64,1096,9,3,2,6,3,2,11,5,0,0,1,3,0,2,0,0,0
5043,1001,2017,22,6,16,0.27,27,1096,3,3,0,1,3,0,4,0,0,1,0,3,0,0,0,0,0
5044,1002,2017,60,60,0,1.0,100,1096,32,26,2,26,13,1,40,23,0,3,0,0,13,0,1,0,0
5045,1003,2017,16,14,2,0.87,87,1096,9,5,0,6,3,0,9,4,1,1,0,1,2,0,0,0,0
5046,1004,2017,27,27,0,1.0,99,1096,16,10,1,5,5,1,11,0,1,2,2,0,5,1,0,0,0
5047,1005,2017,46,45,1,0.98,97,1096,28,14,3,15,9,1,25,10,0,2,3,4,5,0,0,1,0
5048,1006,2017,19,10,9,0.52,52,1096,4,5,1,2,4,1,7,1,0,1,0,3,1,1,0,0,0
5049,1007,2017,38,38,0,1.0,99,1096,28,7,3,12,6,2,20,5,1,3,3,5,1,1,1,0,0
5050,1008,2017,48,0,48,0.0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,1009,2017,17,11,6,0.65,64,1096,6,5,0,6,5,0,11,6,0,0,0,5,0,0,0,0,0
5052,1010,2017,27,27,0,0.99,99,1096,18,7,2,8,4,2,14,2,2,4,0,1,3,2,0,0,0
5053,1011,2017,16,16,0,1.0,99,1096,8,7,1,5,5,1,11,4,0,0,1,3,2,1,0,0,0
5054,1012,2017,26,22,4,0.83,83,1096,12,6,4,11,5,3,19,10,1,0,0,4,1,2,1,0,0
5055,1013,2017,52,8,44,0.16,16,1096,3,4,1,1,4,1,6,0,0,1,0,4,0,1,0,0,0
5056,1014,2017,33,30,3,0.91,91,1096,13,16,1,7,8,1,16,5,0,0,2,0,8,1,0,0,0
5057,1015,2017,40,17,23,0.41,41,1096,6,8,3,5,4,2,11,4,1,0,0,0,4,1,1,0,0
5058,1016,2017,26,14,12,0.52,51,1096,9,3,2,7,3,2,12,5,2,0,0,3,0,2,0,0,0
5059,1017,2017,22,20,2,0.9,89,1096,14,4,2,6,4,1,11,1,3,1,1,4,0,0,1,0,0
5060,1018,2017,40,16,24,0.41,40,1096,5,8,3,3,5,3,11,1,2,0,0,2,3,3,0,0,0
5061,1019,2017,45,34,11,0.76,75,1096,19,13,2,17,9,2,28,16,0,1,0,5,4,2,0,0,0
5062,1020,2017,28,28,0,1.0,100,1096,13,11,4,11,8,1,20,9,2,0,0,5,3,0,0,0,1
5063,1021,2017,27,25,2,0.94,93,1096,7,14,4,7,7,1,15,7,0,0,0,0,7,0,0,0,1
5064,1022,2017,41,26,15,0.63,63,1096,18,6,2,12,5,1,18,8,2,2,0,4,1,0,1,0,0
5065,1023,2017,53,33,20,0.61,61,1096,20,9,4,18,5,2,25,16,2,0,0,1,4,1,0,1,0
5066,1024,2017,8,7,1,0.81,81,1096,4,2,1,1,2,1,4,0,0,0,1,2,0,1,0,0,0
5067,1025,2017,13,8,5,0.62,62,1096,6,2,0,4,2,0,6,3,0,1,0,2,0,0,0,0,0
5068,1026,2017,35,0,35,0.01,1,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,1027,2017,42,11,31,0.27,27,1096,7,4,0,2,2,0,4,0,0,1,1,0,2,0,0,0,0
5070,1028,2017,5,5,0,0.93,92,1096,2,2,1,1,2,1,4,0,1,0,0,2,0,1,0,0,0
5071,1029,2017,6,6,0,1.0,99,1096,3,2,1,3,1,1,5,3,0,0,0,0,1,1,0,0,0
5072,1030,2017,27,16,11,0.61,60,1096,7,9,0,5,7,0,12,4,0,1,0,5,2,0,0,0,0
5073,1031,2017,39,21,18,0.54,54,1096,11,9,1,4,8,1,13,0,2,1,1,7,1,1,0,0,0
5074,1032,2017,16,14,2,0.89,88,1096,9,4,1,6,2,1,9,4,1,1,0,0,2,1,0,0,0
5075,1033,2017,56,12,44,0.22,21,1096,3,7,2,3,5,1,9,3,0,0,0,3,2,0,1,0,0
5076,1034,2017,12,10,2,0.84,83,1096,4,4,2,3,2,2,7,2,1,0,0,0,2,2,0,0,0
5077,1035,2017,31,29,2,0.92,91,1096,13,13,3,9,11,3,23,6,2,1,0,9,2,3,0,0,0
5078,1036,2017,55,41,14,0.74,73,1096,24,15,2,14,10,1,25,9,1,3,1,5,5,0,1,0,0
5079,1037,2017,27,23,4,0.84,84,1096,9,11,3,3,9,3,15,0,1,1,1,7,2,3,0,0,0
5080,1038,2017,21,11,10,0.53,53,1096,4,6,1,1,4,1,6,0,0,0,1,2,2,1,0,0,0
5081,1039,2017,33,10,23,0.29,29,1096,6,3,1,4,2,1,7,2,2,0,0,1,1,1,0,0,0
5082,1040,2017,34,31,3,0.92,92,1096,22,8,1,15,7,1,23,11,2,1,1,6,1,1,0,0,0
5083,1041,2017,31,16,15,0.52,52,1096,7,8,1,2,8,1,11,0,0,1,1,8,0,1,0,0,0
5084,1042,2017,25,18,7,0.72,71,1096,11,7,0,7,5,0,12,4,2,1,0,3,2,0,0,0,0
5085,1043,2017,26,25,1,0.98,98,1096,14,10,1,9,9,1,19,7,0,1,1,8,1,1,0,0,0
5086,1044,2017,54,27,27,0.5,49,1096,15,10,2,13,5,1,19,11,2,0,0,0,5,0,1,0,0
5087,1045,2017,60,11,49,0.19,19,1096,5,5,1,4,3,1,8,3,1,0,0,1,2,1,0,0,0
5088,1046,2017,54,18,36,0.33,32,1096,13,5,0,9,5,0,14,7,0,2,0,5,0,0,0,0,0
5089,1047,2017,30,14,16,0.46,46,1096,6,5,3,5,5,2,12,4,1,0,0,5,0,1,1,0,0
5090,1048,2017,28,26,2,0.95,94,1096,13,9,4,13,7,4,24,13,0,0,0,5,2,4,0,0,0
5091,1049,2017,33,24,9,0.74,73,1096,13,9,2,12,6,1,19,11,1,0,0,3,3,0,1,0,0
5092,1050,2017,45,7,38,0.15,14,1096,4,3,0,3,3,0,6,2,1,0,0,3,0,0,0,0,0
5093,1051,2017,41,15,26,0.36,36,1096,8,6,1,4,5,1,10,1,2,1,0,4,1,1,0,0,0
5094,1052,2017,5,4,1,0.82,82,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
5095,1053,2017,46,45,1,0.97,97,1096,21,23,1,10,13,1,24,1,7,2,0,3,10,1,0,0,0
5096,1054,2017,14,3,11,0.2,19,1096,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
5097,1055,2017,33,17,16,0.52,52,1096,11,5,1,5,5,1,11,2,1,1,1,5,0,1,0,0,0
5098,1056,2017,29,29,0,0.99,98,1096,10,16,3,8,10,3,21,6,2,0,0,4,6,3,0,0,0
5099,1057,2017,47,15,32,0.32,32,1096,4,8,3,2,4,2,8,1,0,1,0,0,4,1,1,0,0
5100,1058,2017,22,22,0,0.98,97,1096,8,12,2,3,10,1,14,1,0,1,1,8,2,0,1,0,0
5101,1059,2017,8,8,0,0.94,94,1096,5,2,1,4,1,1,6,3,1,0,0,0,1,1,0,0,0
5102,1060,2017,15,13,2,0.89,88,1096,4,6,3,3,3,3,9,2,1,0,0,0,3,3,0,0,0
5103,1061,2017,5,4,1,0.86,85,1096,2,2,0,2,2,0,4,2,0,0,0,2,0,0,0,0,0
5104,1062,2017,50,47,3,0.94,93,1096,33,11,3,30,8,3,41,27,3,0,0,5,3,3,0,0,0
5105,1063,2017,33,13,20,0.4,40,1096,4,6,3,3,3,3,9,2,1,0,0,0,3,3,0,0,0
5106,1064,2017,23,17,6,0.73,73,1096,7,9,1,6,6,1,13,5,1,0,0,3,3,1,0,0,0
5107,1065,2017,30,30,0,1.0,100,1096,20,7,3,14,5,3,22,11,0,3,0,3,2,3,0,0,0
5108,1066,2017,25,5,20,0.2,20,1096,4,1,0,4,1,0,5,4,0,0,0,1,0,0,0,0,0
5109,1067,2017,48,13,35,0.27,27,1096,5,6,2,4,5,1,10,3,1,0,0,4,1,0,1,0,0
5110,1068,2017,27,26,1,0.95,94,1096,17,7,2,6,7,2,15,1,1,2,2,7,0,2,0,0,0
5111,1069,2017,8,1,7,0.12,12,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5112,1070,2017,38,12,26,0.32,31,1096,4,7,1,2,4,1,7,0,2,0,0,1,3,1,0,0,0
5113,1071,2017,38,23,15,0.59,59,1096,7,14,2,6,14,2,22,5,1,0,0,14,0,2,0,0,0
5114,1072,2017,22,22,0,0.99,98,1096,11,7,4,10,6,4,20,9,1,0,0,5,1,4,0,0,0
5115,1073,2017,43,23,20,0.53,53,1096,13,8,2,9,6,2,17,5,4,0,0,4,2,2,0,0,0
5116,1074,2017,35,8,27,0.24,24,1096,4,3,1,1,3,1,5,0,0,0,1,3,0,1,0,0,0
5117,1075,2017,58,37,21,0.64,64,1096,15,18,4,8,15,1,24,4,2,1,1,12,3,0,0,0,1
5118,1076,2017,43,3,40,0.06,6,1096,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
5119,1077,2017,31,31,0,1.0,100,1096,11,17,3,11,15,3,29,11,0,0,0,13,2,3,0,0,0
5120,1078,2017,22,12,10,0.55,55,1096,5,4,3,4,3,1,8,3,1,0,0,2,1,0,0,1,0
5121,1079,2017,15,14,1,0.92,91,1096,4,8,2,4,4,1,9,4,0,0,0,0,4,0,1,0,0
5122,1080,2017,21,1,20,0.05,5,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5123,1081,2017,20,15,5,0.74,73,1096,4,7,4,2,6,1,9,1,0,1,0,5,1,0,0,0,1
5124,1082,2017,47,47,0,0.99,99,1096,17,28,2,6,24,2,32,0,3,1,2,20,4,2,0,0,0
5125,1083,2017,27,1,26,0.05,5,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5126,1084,2017,30,29,1,0.97,96,1096,13,16,0,10,11,0,21,7,3,0,0,6,5,0,0,0,0
5127,1085,2017,32,23,9,0.71,70,1096,11,10,2,9,6,1,16,7,2,0,0,2,4,0,1,0,0
5128,1086,2017,30,4,26,0.14,14,1096,3,1,0,3,1,0,4,3,0,0,0,1,0,0,0,0,0
5129,1087,2017,13,2,11,0.12,12,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
5130,1088,2017,37,35,2,0.95,94,1096,24,8,3,19,5,2,26,14,5,0,0,2,3,1,1,0,0
5131,1089,2017,8,3,5,0.43,42,1096,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
5132,1090,2017,40,12,28,0.31,30,1096,5,6,1,5,4,1,10,5,0,0,0,2,2,1,0,0,0
5133,1091,2017,31,27,4,0.87,87,1096,18,9,0,18,5,0,23,18,0,0,0,1,4,0,0,0,0
5134,1092,2017,35,35,0,1.0,100,1096,18,15,2,14,11,1,26,11,2,1,0,7,4,0,1,0,0
5135,1093,2017,31,18,13,0.58,58,1096,9,5,4,7,5,4,16,6,0,1,0,5,0,4,0,0,0
5136,1094,2017,25,13,12,0.53,52,1096,3,8,2,3,6,2,11,3,0,0,0,4,2,2,0,0,0
5137,1095,2017,28,7,21,0.24,23,1096,4,3,0,3,3,0,6,2,1,0,0,3,0,0,0,0,0
5138,1096,2017,35,34,1,0.98,98,1096,13,19,2,11,12,1,24,9,2,0,0,5,7,0,1,0,0
5139,1,2018,33,33,0,0.99,99,1095,18,12,3,13,8,3,24,8,5,0,0,4,4,3,0,0,0
5140,2,2018,15,6,9,0.39,38,1095,3,2,1,2,1,1,4,1,1,0,0,0,1,1,0,0,0
5141,3,2018,28,28,0,1.0,100,1095,8,16,4,4,12,4,20,0,4,0,0,8,4,4,0,0,0
5142,4,2018,40,40,0,1.0,100,1095,22,17,1,16,17,1,34,12,2,2,0,17,0,1,0,0,0
5143,5,2018,33,33,0,1.0,100,1095,16,14,3,11,8,2,21,9,0,1,1,2,6,1,1,0,0
5144,6,2018,41,41,0,1.0,100,1095,22,18,1,12,9,1,22,6,2,4,0,0,9,1,0,0,0
5145,7,2018,55,55,0,1.0,99,1095,27,24,4,20,21,3,44,17,1,0,2,18,3,2,1,0,0
5146,8,2018,38,15,23,0.39,38,1095,7,6,2,7,3,2,12,7,0,0,0,0,3,2,0,0,0
5147,9,2018,28,3,25,0.12,12,1095,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
5148,10,2018,12,12,0,1.0,99,1095,4,5,3,1,3,2,6,0,0,0,1,1,2,1,1,0,0
5149,11,2018,49,14,35,0.29,29,1095,10,3,1,6,3,1,10,2,4,0,0,3,0,1,0,0,0
5150,12,2018,34,0,34,0.0,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5151,13,2018,6,6,0,0.97,96,1095,3,2,1,3,2,1,6,3,0,0,0,2,0,1,0,0,0
5152,14,2018,32,0,32,0.01,1,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5153,15,2018,7,7,0,0.98,97,1095,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0
5154,16,2018,47,47,0,0.99,99,1095,29,16,2,26,11,1,38,25,0,0,1,6,5,0,1,0,0
5155,17,2018,13,13,0,0.99,98,1095,4,6,3,4,4,3,11,4,0,0,0,2,2,3,0,0,0
5156,18,2018,40,40,0,1.0,100,1095,26,13,1,17,10,1,28,12,3,0,2,7,3,1,0,0,0
5157,19,2018,10,1,9,0.1,10,1095,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5158,20,2018,9,9,0,0.99,99,1095,4,3,2,3,2,2,7,2,1,0,0,1,1,2,0,0,0
5159,21,2018,52,21,31,0.41,41,1095,12,5,4,6,4,4,14,3,0,3,0,3,1,4,0,0,0
5160,22,2018,5,5,0,0.93,93,1095,3,2,0,2,2,0,4,1,1,0,0,2,0,0,0,0,0
5161,23,2018,34,34,0,1.0,99,1095,19,13,2,15,13,1,29,12,2,1,0,13,0,0,1,0,0
5162,24,2018,37,36,1,0.98,98,1095,14,21,1,4,13,1,18,0,1,0,3,5,8,1,0,0,0
5163,25,2018,36,36,0,1.0,99,1095,24,8,4,10,8,4,22,2,4,2,2,8,0,4,0,0,0
5164,26,2018,33,33,0,1.0,100,1095,21,10,2,20,10,1,31,19,1,0,0,10,0,0,1,0,0
5165,27,2018,27,13,14,0.48,48,1095,6,4,3,5,3,2,10,4,1,0,0,2,1,1,1,0,0
5166,28,2018,27,27,0,0.99,98,1095,11,15,1,11,8,1,20,11,0,0,0,1,7,1,0,0,0
5167,29,2018,8,1,7,0.16,16,1095,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5168,30,2018,59,59,0,1.0,99,1095,27,30,2,21,15,1,37,17,2,2,0,0,15,0,1,0,0
5169,31,2018,60,28,32,0.47,47,1095,19,9,0,8,5,0,13,2,1,5,0,1,4,0,0,0,0
5170,32,2018,10,10,0,1.0,100,1095,5,5,0,3,3,0,6,1,2,0,0,1,2,0,0,0,0
5171,33,2018,28,27,1,0.98,97,1095,16,7,4,14,7,4,25,12,2,0,0,7,0,4,0,0,0
5172,34,2018,10,6,4,0.64,64,1095,2,3,1,1,2,1,4,0,1,0,0,1,1,1,0,0,0
5173,35,2018,52,52,0,1.0,99,1095,24,26,2,7,15,2,24,0,2,0,5,4,11,2,0,0,0
5174,36,2018,58,57,1,0.99,98,1095,27,30,0,10,30,0,40,2,0,7,1,30,0,0,0,0,0
5175,37,2018,53,52,1,0.99,98,1095,37,11,4,23,8,3,34,13,6,4,0,5,3,2,1,0,0
5176,38,2018,19,18,1,0.97,97,1095,10,7,1,10,4,1,15,10,0,0,0,1,3,1,0,0,0
5177,39,2018,16,4,12,0.22,21,1095,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
5178,40,2018,8,8,0,1.0,100,1095,5,2,1,5,2,1,8,5,0,0,0,2,0,1,0,0,0
5179,41,2018,24,22,2,0.9,89,1095,13,6,3,9,6,1,16,7,1,0,1,6,0,0,0,1,0
5180,42,2018,8,0,8,0.03,3,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,43,2018,40,37,3,0.92,91,1095,19,17,1,18,17,1,36,17,1,0,0,17,0,1,0,0,0
5182,44,2018,29,28,1,0.96,95,1095,13,12,3,11,9,1,21,10,0,1,0,6,3,0,0,1,0
5183,45,2018,42,7,35,0.17,17,1095,2,4,1,1,3,1,5,0,1,0,0,2,1,1,0,0,0
5184,46,2018,53,53,0,1.0,100,1095,25,27,1,19,26,1,46,17,0,0,2,25,1,1,0,0,0
5185,47,2018,37,37,0,1.0,100,1095,18,17,2,11,11,2,24,4,7,0,0,5,6,2,0,0,0
5186,48,2018,24,24,0,1.0,100,1095,18,5,1,13,5,1,19,9,3,1,0,5,0,1,0,0,0
5187,49,2018,60,55,5,0.92,91,1095,30,24,1,28,21,1,50,27,0,1,0,18,3,1,0,0,0
5188,50,2018,17,17,0,0.97,97,1095,7,6,4,3,6,4,13,1,1,0,1,6,0,4,0,0,0
5189,51,2018,18,18,0,0.99,99,1095,12,5,1,3,5,1,9,0,0,0,3,5,0,1,0,0,0
5190,52,2018,34,30,4,0.89,88,1095,14,13,3,8,12,1,21,4,2,2,0,11,1,0,0,1,0
5191,53,2018,25,6,19,0.22,22,1095,3,3,0,2,3,0,5,1,1,0,0,3,0,0,0,0,0
5192,54,2018,26,24,2,0.92,92,1095,14,7,3,5,6,1,12,1,0,3,1,5,1,0,0,1,0
5193,55,2018,31,31,0,1.0,100,1095,16,12,3,5,11,1,17,0,0,4,1,10,1,0,0,1,0
5194,56,2018,25,25,0,1.0,100,1095,8,15,2,5,8,1,14,2,3,0,0,1,7,0,1,0,0
5195,57,2018,11,11,0,1.0,99,1095,6,3,2,3,3,2,8,2,0,0,1,3,0,2,0,0,0
5196,58,2018,33,33,0,1.0,99,1095,17,15,1,12,14,1,27,9,2,0,1,13,1,1,0,0,0
5197,59,2018,7,7,0,1.0,100,1095,4,2,1,2,1,1,4,0,2,0,0,0,1,1,0,0,0
5198,60,2018,5,4,1,0.73,73,1095,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
5199,61,2018,23,23,0,1.0,99,1095,12,10,1,8,7,1,16,5,2,1,0,4,3,1,0,0,0
5200,62,2018,47,46,1,0.98,97,1095,33,10,3,31,10,3,44,29,2,0,0,10,0,3,0,0,0
5201,63,2018,7,4,3,0.51,51,1095,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
5202,64,2018,39,38,1,0.98,98,1095,13,22,3,4,20,2,26,0,0,3,1,18,2,1,1,0,0
5203,65,2018,47,34,13,0.72,72,1095,23,9,2,12,8,2,22,6,3,1,2,7,1,2,0,0,0
5204,66,2018,23,23,0,1.0,100,1095,9,10,4,4,8,2,14,0,3,1,0,6,2,1,0,1,0
5205,67,2018,7,3,4,0.46,45,1095,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
5206,68,2018,36,36,0,1.0,100,1095,24,8,4,19,6,1,26,14,5,0,0,4,2,0,0,0,1
5207,69,2018,44,11,33,0.25,24,1095,6,3,2,2,3,1,6,0,1,0,1,3,0,0,1,0,0
5208,70,2018,50,47,3,0.94,93,1095,31,15,1,29,10,1,40,28,0,1,0,5,5,1,0,0,0
5209,71,2018,14,6,8,0.43,42,1095,3,3,0,3,3,0,6,3,0,0,0,3,0,0,0,0,0
5210,72,2018,34,33,1,0.98,98,1095,12,18,3,11,18,1,30,10,1,0,0,18,0,0,0,1,0
5211,73,2018,50,7,43,0.14,14,1095,2,4,1,1,3,1,5,0,1,0,0,2,1,1,0,0,0
5212,74,2018,40,40,0,1.0,100,1095,22,15,3,20,11,3,34,18,2,0,0,7,4,3,0,0,0
5213,75,2018,34,31,3,0.9,90,1095,15,14,2,6,8,1,15,1,3,0,2,2,6,0,1,0,0
5214,76,2018,43,42,1,0.98,98,1095,25,15,2,16,11,2,29,10,3,3,0,7,4,2,0,0,0
5215,77,2018,13,11,2,0.86,86,1095,8,2,1,7,1,1,9,6,1,0,0,0,1,1,0,0,0
5216,78,2018,15,15,0,1.0,99,1095,7,5,3,2,5,2,9,0,0,1,1,5,0,1,1,0,0
5217,79,2018,19,14,5,0.75,74,1095,10,4,0,3,2,0,5,0,1,0,2,0,2,0,0,0,0
5218,80,2018,43,42,1,0.97,96,1095,19,23,0,5,18,0,23,0,0,1,4,13,5,0,0,0,0
5219,81,2018,55,54,1,0.98,97,1095,19,31,4,13,21,4,38,11,0,0,2,11,10,4,0,0,0
5220,82,2018,23,23,0,1.0,100,1095,17,6,0,7,3,0,10,0,4,3,0,0,3,0,0,0,0
5221,83,2018,9,9,0,0.98,97,1095,5,3,1,5,3,1,9,5,0,0,0,3,0,1,0,0,0
5222,84,2018,31,31,0,1.0,100,1095,16,14,1,14,10,1,25,13,0,1,0,6,4,1,0,0,0
5223,85,2018,6,6,0,1.0,100,1095,3,3,0,2,2,0,4,1,1,0,0,1,1,0,0,0,0
5224,86,2018,53,53,0,1.0,99,1095,31,21,1,20,21,1,42,15,2,0,3,21,0,1,0,0,0
5225,87,2018,27,27,0,1.0,99,1095,14,11,2,8,7,2,17,3,4,1,0,3,4,2,0,0,0
5226,88,2018,19,15,4,0.8,79,1095,8,6,1,3,3,1,7,1,0,1,1,0,3,1,0,0,0
5227,89,2018,29,29,0,1.0,100,1095,16,10,3,13,8,1,22,10,3,0,0,6,2,0,0,1,0
5228,90,2018,15,15,0,1.0,99,1095,10,5,0,4,4,0,8,0,2,2,0,3,1,0,0,0,0
5229,91,2018,57,55,2,0.97,96,1095,25,28,2,22,16,1,39,19,3,0,0,4,12,0,1,0,0
5230,92,2018,40,40,0,1.0,100,1095,28,10,2,26,8,1,35,25,0,1,0,6,2,0,1,0,0
5231,93,2018,26,17,9,0.66,65,1095,10,6,1,4,6,1,11,0,3,0,1,6,0,1,0,0,0
5232,94,2018,21,21,0,1.0,100,1095,12,8,1,11,6,1,18,10,1,0,0,4,2,1,0,0,0
5233,95,2018,39,39,0,1.0,100,1095,21,18,0,20,17,0,37,19,1,0,0,16,1,0,0,0,0
5234,96,2018,12,12,0,0.99,98,1095,5,6,1,3,4,1,8,1,2,0,0,2,2,1,0,0,0
5235,97,2018,28,28,0,1.0,99,1095,17,11,0,13,7,0,20,10,2,1,0,3,4,0,0,0,0
5236,98,2018,60,58,2,0.96,95,1095,39,18,1,10,13,1,24,0,0,1,9,8,5,1,0,0,0
5237,99,2018,56,54,2,0.96,96,1095,25,28,1,9,24,1,34,0,3,5,1,20,4,1,0,0,0
5238,100,2018,27,2,25,0.06,6,1095,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
5239,101,2018,31,31,0,1.0,100,1095,12,17,2,5,15,1,21,1,2,1,1,13,2,0,1,0,0
5240,102,2018,10,10,0,1.0,100,1095,4,6,0,2,6,0,8,1,0,1,0,6,0,0,0,0,0
5241,103,2018,29,8,21,0.28,27,1095,4,4,0,2,2,0,4,0,2,0,0,0,2,0,0,0,0
