,Year,Departement,Module_ID,Module,Chapter_ID,Chapter,Quiz_perChapter,Quizz_ID,Rank_onChapter,Quizz_Type,Slip,Guess,Success_Prct,Success_Attempts,Failure_Attempts,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Predict_Difficulty,Correct_Difficulty,Score,Difficulty_String,Difficulty,Department
4852,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,409,3,QCU,0.08,0.76,74.56,17,6,23,20,17,3,1.15,85.0,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Marketing
5963,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,409,3,QCU,0.1,0.94,74.56,16,5,21,21,16,5,1.0,76.19,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
409,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,410,4,QCU,0.23,0.54,47.6,26,28,54,32,26,6,1.69,81.25,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
1520,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,410,4,QCU,0.31,0.62,37.83,19,30,49,41,19,22,1.2,46.34,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
2631,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,410,4,QCU,0.43,0.34,21.15,12,44,56,22,12,10,2.55,54.55,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
3742,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,410,4,QCU,0.59,0.36,33.73,19,38,57,19,19,0,3.0,100.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
4853,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,410,4,QCU,0.36,0.57,39.53,22,33,55,25,22,3,2.2,88.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
5964,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,410,4,QCU,0.32,0.72,48.64,25,27,52,26,25,1,2.0,96.15,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
410,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,411,5,QCU,0.63,0.39,25.85,5,14,19,8,5,3,2.38,62.5,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
1521,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,411,5,QCU,0.12,0.82,71.28,11,5,16,16,11,5,1.0,68.75,Moyen,Facile,1,Plus Facile,Adapte,Marketing
2632,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,411,5,QCU,0.18,0.78,71.28,11,5,16,13,11,2,1.23,84.62,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3743,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,411,5,QCU,0.16,0.89,71.28,12,5,17,14,12,2,1.21,85.71,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4854,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,411,5,QCM,0.14,0.9,71.28,11,5,16,12,11,1,1.33,91.67,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5965,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,411,5,QCM,0.19,0.84,71.28,13,5,18,15,13,2,1.2,86.67,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
411,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,412,6,QCU,0.51,0.31,9.28,4,42,46,43,4,39,1.07,9.3,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
1522,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,412,6,QCU,0.67,0.24,30.58,13,28,41,19,13,6,2.16,68.42,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
2633,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,412,6,QCU,0.62,0.32,9.49,4,38,42,14,4,10,3.0,28.57,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
3744,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,412,6,QCU,0.03,0.98,93.99,43,3,46,45,43,2,1.02,95.56,Facile,Facile,0,Meme Difficulté,Pas Adapte,Marketing
4855,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,412,6,QCM,0.15,0.78,68.83,30,14,44,37,30,7,1.19,81.08,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Marketing
5966,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,412,6,QCM,0.16,0.72,68.83,32,15,47,45,32,13,1.04,71.11,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
412,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,413,7,QO,0.03,0.5,69.41,38,17,55,44,38,6,1.25,86.36,Moyen,Facile,1,Plus Facile,Adapte,Marketing
1523,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,413,7,QO,0.09,0.92,69.41,34,15,49,42,34,8,1.17,80.95,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
2634,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,413,7,QO,0.18,0.61,69.41,36,16,52,41,36,5,1.27,87.8,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3745,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,413,7,QO,0.0,0.44,69.41,40,17,57,40,40,0,1.43,100.0,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4856,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,413,7,QROC,0.04,0.72,69.41,38,17,55,44,38,6,1.25,86.36,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5967,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,413,7,QROC,0.14,0.86,69.41,35,15,50,46,35,11,1.09,76.09,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
413,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,414,8,QCU,0.08,0.8,67.67,28,13,41,40,28,12,1.02,70.0,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Marketing
1524,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,414,8,QCU,0.17,0.99,67.67,26,12,38,32,26,6,1.19,81.25,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
2635,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,414,8,QCU,0.11,0.77,67.67,24,11,35,31,24,7,1.13,77.42,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3746,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,414,8,QCU,0.08,0.92,67.67,20,10,30,30,20,10,1.0,66.67,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4857,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,414,8,QCU,0.06,0.83,67.67,22,11,33,30,22,8,1.1,73.33,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5968,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,414,8,QCU,0.07,0.98,67.67,24,11,35,34,24,10,1.03,70.59,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
414,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,415,9,QCU,0.42,0.31,32.15,21,44,65,42,21,21,1.55,50.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
1525,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,415,9,QCU,0.22,0.56,39.4,22,33,55,48,22,26,1.15,45.83,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
2636,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,415,9,QROC,0.9,0.08,16.32,8,43,51,38,8,30,1.34,21.05,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
3747,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,415,9,QROC,0.84,0.22,34.25,18,34,52,35,18,17,1.49,51.43,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
4858,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,415,9,QROC,0.06,0.71,86.13,49,8,57,56,49,7,1.02,87.5,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Marketing
5969,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,415,9,QROC,0.48,0.35,60.19,34,22,56,51,34,17,1.1,66.67,Facile,Moyen,-1,Plus Difficile,Adapte,Marketing
415,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,416,10,QCM,0.56,0.24,21.41,1,4,5,3,1,2,1.67,33.33,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
1526,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,416,10,QCM,0.57,0.17,15.81,1,5,6,3,1,2,2.0,33.33,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
2637,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,416,10,QCM,0.12,0.83,91.74,5,0,5,5,5,0,1.0,100.0,Facile,Facile,0,Meme Difficulté,Pas Adapte,Marketing
3748,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,416,10,QCM,0.58,0.24,18.25,1,3,4,1,1,0,4.0,100.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
4859,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,416,10,QCM,0.18,0.98,91.1,4,0,4,4,4,0,1.0,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Marketing
5970,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,416,10,QCM,0.39,0.47,41.43,1,2,3,1,1,0,3.0,100.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
416,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,417,11,QCM,0.41,0.53,50.26,45,45,90,67,45,22,1.34,67.16,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
1527,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,417,11,QCM,0.45,0.58,47.0,39,43,82,70,39,31,1.17,55.71,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
2638,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,417,11,QCM,0.53,0.3,34.13,24,46,70,69,24,45,1.01,34.78,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
3749,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,417,11,QCM,0.24,0.57,51.25,35,33,68,59,35,24,1.15,59.32,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
4860,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,417,11,QCM,0.74,0.24,29.12,23,55,78,26,23,3,3.0,88.46,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
5971,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,417,11,QCM,0.63,0.19,25.8,22,63,85,73,22,51,1.16,30.14,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
417,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,418,12,QROC,0.89,0.01,1.2,0,10,10,9,0,9,1.11,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
1528,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,418,12,QROC,0.96,0.2,2.21,0,11,11,5,0,5,2.2,0.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
2639,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,418,12,QROC,0.95,0.06,18.85,2,7,9,6,2,4,1.5,33.33,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
3750,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,418,12,QROC,0.67,0.2,21.26,2,8,10,5,2,3,2.0,40.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
4861,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,418,12,QROC,0.45,0.37,36.36,4,8,12,9,4,5,1.33,44.44,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
5972,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,418,12,QCM,0.22,0.65,58.15,8,5,13,8,8,0,1.62,100.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Marketing
418,2015,Marketing,4,Neologie,1,Les Innovations Lexicales,13,419,13,QCM,0.08,0.91,69.62,56,24,80,71,56,15,1.13,78.87,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Marketing
1529,2016,Marketing,4,Neologie,1,Les Innovations Lexicales,13,419,13,QCM,0.04,0.85,69.62,51,22,73,73,51,22,1.0,69.86,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
2640,2017,Marketing,4,Neologie,1,Les Innovations Lexicales,13,419,13,QCM,0.12,0.85,69.62,47,21,68,63,47,16,1.08,74.6,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3751,2018,Marketing,4,Neologie,1,Les Innovations Lexicales,13,419,13,QCM,0.18,0.7,69.62,44,19,63,55,44,11,1.15,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4862,2019,Marketing,4,Neologie,1,Les Innovations Lexicales,13,419,13,QCM,0.17,0.7,69.62,47,20,67,50,47,3,1.34,94.0,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5973,2020,Marketing,4,Neologie,1,Les Innovations Lexicales,13,419,13,QCM,0.03,0.93,69.62,49,21,70,66,49,17,1.06,74.24,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
419,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,420,1,QCU,0.63,0.31,28.31,17,43,60,40,17,23,1.5,42.5,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
1530,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,420,1,QCU,0.1,0.77,93.84,55,4,59,59,55,4,1.0,93.22,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Marketing
2641,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,420,1,QCU,0.31,0.46,43.01,25,34,59,33,25,8,1.79,75.76,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
3752,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,420,1,QCU,0.2,0.4,59.67,35,24,59,51,35,16,1.16,68.63,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
4863,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,420,1,QROC,0.33,0.27,61.54,32,20,52,35,32,3,1.49,91.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
5974,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,420,1,QROC,0.2,0.26,61.54,34,21,55,43,34,9,1.28,79.07,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
420,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,421,2,QCM,0.33,0.7,58.73,16,12,28,22,16,6,1.27,72.73,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
1531,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,421,2,QCM,0.36,0.64,43.92,11,15,26,23,11,12,1.13,47.83,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
2642,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,421,2,QCM,0.67,0.24,1.0,0,23,23,11,0,11,2.09,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
3753,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,421,2,QCM,0.41,0.49,61.98,15,10,25,21,15,6,1.19,71.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
4864,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,421,2,QCM,0.47,0.45,61.98,16,10,26,24,16,8,1.08,66.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
5975,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,421,2,QCM,0.43,0.32,61.98,15,10,25,18,15,3,1.39,83.33,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
421,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,422,3,QCM,0.06,0.78,69.93,30,13,43,38,30,8,1.13,78.95,Moyen,Facile,1,Plus Facile,Adapte,Marketing
1532,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,422,3,QCM,0.04,0.85,69.93,29,12,41,29,29,0,1.41,100.0,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
2643,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,422,3,QROC,0.14,0.72,69.93,30,13,43,32,30,2,1.34,93.75,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3754,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,422,3,QO,0.16,0.38,69.93,28,12,40,37,28,9,1.08,75.68,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4865,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,422,3,QO,0.0,0.4,69.93,26,11,37,33,26,7,1.12,78.79,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5976,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,422,3,QO,0.17,0.77,69.93,25,11,36,29,25,4,1.24,86.21,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
422,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,423,4,QCM,0.38,0.52,40.57,39,56,95,41,39,2,2.32,95.12,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
1533,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,423,4,QCM,0.34,0.53,37.71,36,59,95,80,36,44,1.19,45.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Marketing
2644,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,423,4,QCM,0.79,0.17,34.3,33,64,97,48,33,15,2.02,68.75,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
3755,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,423,4,QCU,0.02,0.8,67.48,70,34,104,89,70,19,1.17,78.65,Moyen,Facile,1,Plus Facile,Adapte,Marketing
4866,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,423,4,QCU,0.04,0.77,67.48,61,30,91,66,61,5,1.38,92.42,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5977,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,423,4,QCU,0.19,0.89,67.48,54,26,80,56,54,2,1.43,96.43,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
423,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,424,5,QCU,0.7,0.24,15.92,6,30,36,17,6,11,2.12,35.29,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
1534,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,424,5,QROC,0.04,0.53,70.59,23,9,32,28,23,5,1.14,82.14,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Marketing
2645,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,424,5,QROC,0.15,0.94,70.59,20,8,28,22,20,2,1.27,90.91,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3756,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,424,5,QROC,0.13,0.49,70.59,21,9,30,27,21,6,1.11,77.78,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4867,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,424,5,QROC,0.03,0.8,70.59,22,9,31,30,22,8,1.03,73.33,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5978,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,424,5,QROC,0.14,0.82,70.59,20,9,29,28,20,8,1.04,71.43,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
424,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,425,6,QO,0.14,0.55,65.66,55,29,84,76,55,21,1.11,72.37,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
1535,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,425,6,QO,0.17,0.72,65.66,63,33,96,94,63,31,1.02,67.02,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
2646,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,425,6,QO,0.03,0.8,65.66,64,34,98,86,64,22,1.14,74.42,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
3757,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,425,6,QROC,0.01,0.62,65.66,64,33,97,78,64,14,1.24,82.05,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
4868,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,425,6,QROC,0.09,0.76,65.66,60,32,92,76,60,16,1.21,78.95,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
5979,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,425,6,QROC,0.06,0.95,65.66,64,33,97,84,64,20,1.15,76.19,Facile,Facile,0,Meme Difficulté,Adapte,Marketing
425,2015,Marketing,4,Neologie,2,La Motivation Neologique,7,426,7,QCU,0.32,0.55,41.8,18,26,44,40,18,22,1.1,45.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
1536,2016,Marketing,4,Neologie,2,La Motivation Neologique,7,426,7,QCM,0.24,0.46,60.9,26,16,42,35,26,9,1.2,74.29,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
2647,2017,Marketing,4,Neologie,2,La Motivation Neologique,7,426,7,QCM,0.41,0.53,60.9,27,18,45,31,27,4,1.45,87.1,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
3758,2018,Marketing,4,Neologie,2,La Motivation Neologique,7,426,7,QCM,0.24,0.5,60.9,30,19,49,35,30,5,1.4,85.71,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
4869,2019,Marketing,4,Neologie,2,La Motivation Neologique,7,426,7,QCM,0.26,0.63,60.9,26,16,42,32,26,6,1.31,81.25,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
5980,2020,Marketing,4,Neologie,2,La Motivation Neologique,7,426,7,QCM,0.37,0.62,60.9,24,15,39,37,24,13,1.05,64.86,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
426,2015,Marketing,4,Neologie,3,La Creation Neologique,9,427,1,QCU,0.04,0.81,80.57,79,19,98,96,79,17,1.02,82.29,Moyen,Facile,1,Plus Facile,Pas Adapte,Marketing
1537,2016,Marketing,4,Neologie,3,La Creation Neologique,9,427,1,QCM,0.32,0.41,60.86,65,41,106,90,65,25,1.18,72.22,Facile,Moyen,-1,Plus Difficile,Adapte,Marketing
2648,2017,Marketing,4,Neologie,3,La Creation Neologique,9,427,1,QCM,0.27,0.62,60.86,65,42,107,73,65,8,1.47,89.04,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
3759,2018,Marketing,4,Neologie,3,La Creation Neologique,9,427,1,QCM,0.23,0.62,60.86,73,47,120,85,73,12,1.41,85.88,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
4870,2019,Marketing,4,Neologie,3,La Creation Neologique,9,427,1,QROC,0.5,0.38,60.86,74,47,121,105,74,31,1.15,70.48,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
5981,2020,Marketing,4,Neologie,3,La Creation Neologique,9,427,1,QROC,0.58,0.31,60.86,69,44,113,106,69,37,1.07,65.09,Moyen,Moyen,0,Meme Difficulté,Adapte,Marketing
427,2015,Marketing,4,Neologie,3,La Creation Neologique,9,428,2,QCU,0.16,0.83,81.34,28,6,34,28,28,0,1.21,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Marketing
1538,2016,Marketing,4,Neologie,3,La Creation Neologique,9,428,2,QCU,0.48,0.27,27.59,8,21,29,15,8,7,1.93,53.33,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
2649,2017,Marketing,4,Neologie,3,La Creation Neologique,9,428,2,QCU,0.73,0.37,32.45,10,22,32,13,10,3,2.46,76.92,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
3760,2018,Marketing,4,Neologie,3,La Creation Neologique,9,428,2,QCM,0.13,0.74,79.63,29,7,36,33,29,4,1.09,87.88,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Marketing
4871,2019,Marketing,4,Neologie,3,La Creation Neologique,9,428,2,QCM,0.51,0.23,33.89,14,26,40,27,14,13,1.48,51.85,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
5982,2020,Marketing,4,Neologie,3,La Creation Neologique,9,428,2,QCM,0.6,0.16,27.06,9,25,34,12,9,3,2.83,75.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
428,2015,Marketing,4,Neologie,3,La Creation Neologique,9,429,3,QROC,0.09,0.98,98.19,24,0,24,24,24,0,1.0,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Marketing
1539,2016,Marketing,4,Neologie,3,La Creation Neologique,9,429,3,QROC,0.67,0.02,23.71,5,17,22,12,5,7,1.83,41.67,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
2650,2017,Marketing,4,Neologie,3,La Creation Neologique,9,429,3,QROC,0.25,0.38,53.93,13,11,24,19,13,6,1.26,68.42,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
3761,2018,Marketing,4,Neologie,3,La Creation Neologique,9,429,3,QROC,0.79,0.18,29.9,7,15,22,9,7,2,2.44,77.78,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
4872,2019,Marketing,4,Neologie,3,La Creation Neologique,9,429,3,QROC,0.62,0.16,30.66,8,17,25,11,8,3,2.27,72.73,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
5983,2020,Marketing,4,Neologie,3,La Creation Neologique,9,429,3,QROC,0.74,0.23,8.67,2,26,28,18,2,16,1.56,11.11,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Marketing
429,2015,Marketing,4,Neologie,3,La Creation Neologique,9,430,4,QCU,0.27,0.59,46.7,5,5,10,8,5,3,1.25,62.5,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Marketing
1540,2016,Marketing,4,Neologie,3,La Creation Neologique,9,430,4,QCU,0.08,0.9,90.01,8,1,9,9,8,1,1.0,88.89,Facile,Facile,0,Meme Difficulté,Pas Adapte,Marketing
2651,2017,Marketing,4,Neologie,3,La Creation Neologique,9,430,4,QCU,0.25,0.6,56.11,5,4,9,8,5,3,1.12,62.5,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
3762,2018,Marketing,4,Neologie,3,La Creation Neologique,9,430,4,QCU,0.24,0.4,56.42,5,4,9,6,5,1,1.5,83.33,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Marketing
4873,2019,Marketing,4,Neologie,3,La Creation Neologique,9,430,4,QCU,0.56,0.33,3.74,0,10,10,4,0,4,2.5,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Marketing
5984,2020,Marketing,4,Neologie,3,La Creation Neologique,9,430,4,QCU,0.07,0.99,77.23,6,2,8,8,6,2,1.0,75.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Marketing
430,2015,Marketing,4,Neologie,3,La Creation Neologique,9,431,5,QCU,0.42,0.22,28.94,27,66,93,57,27,30,1.63,47.37,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Marketing
1541,2016,Marketing,4,Neologie,3,La Creation Neologique,9,431,5,QCU,0.08,0.91,89.29,88,10,98,96,88,8,1.02,91.67,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Marketing
2652,2017,Marketing,4,Neologie,3,La Creation Neologique,9,431,5,QCU,0.21,0.65,48.69,55,57,112,58,55,3,1.93,94.83,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Marketing
3763,2018,Marketing,4,Neologie,3,La Creation Neologique,9,431,5,QO,0.22,0.28,46.04,48,57,105,73,48,25,1.44,65.75,Difficile,Moyen,1,Plus Facile,Pas Adapte,Marketing
