,Year,Departement,Module_ID,Module,Chapter_ID,Chapter,Quiz_perChapter,Quizz_ID,Rank_onChapter,Quizz_Type,Slip,Guess,Success_Prct,Success_Attempts,Failure_Attempts,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Predict_Difficulty,Correct_Difficulty,Score,Difficulty_String,Difficulty,Department
4039,2018,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,668,1,QCU,0.07,0.76,65.0,49,26,75,66,49,17,1.14,74.24,Facile,Facile,0,Meme Difficulté,Adapte,Mathematics
5163,2019,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,668,1,QCU,0.09,0.89,65.0,53,28,81,75,53,22,1.08,70.67,Facile,Facile,0,Meme Difficulté,Adapte,Mathematics
6287,2020,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,668,1,QCU,0.09,0.97,65.0,55,29,84,75,55,20,1.12,73.33,Facile,Facile,0,Meme Difficulté,Adapte,Mathematics
668,2015,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,669,2,QO,0.62,0.17,60.0,25,16,41,38,25,13,1.08,65.79,Facile,Moyen,-1,Plus Difficile,Adapte,Mathematics
1792,2016,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,669,2,QO,0.54,0.21,60.0,25,17,42,37,25,12,1.14,67.57,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
2916,2017,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,669,2,QO,0.65,0.2,60.0,24,16,40,27,24,3,1.48,88.89,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
4040,2018,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,669,2,QO,0.36,0.18,60.0,25,16,41,28,25,3,1.46,89.29,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
5164,2019,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,669,2,QO,0.57,0.19,60.0,28,18,46,38,28,10,1.21,73.68,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6288,2020,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,669,2,QROC,0.39,0.28,60.0,31,21,52,40,31,9,1.3,77.5,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
669,2015,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,670,3,QCU,0.21,0.64,45.0,29,35,64,53,29,24,1.21,54.72,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
1793,2016,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,670,3,QCM,0.78,0.23,12.0,9,64,73,66,9,57,1.11,13.64,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
2917,2017,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,670,3,QCM,0.44,0.69,45.0,31,37,68,65,31,34,1.05,47.69,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
4041,2018,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,670,3,QCM,0.46,0.48,39.0,30,47,77,72,30,42,1.07,41.67,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
5165,2019,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,670,3,QCM,0.23,0.58,54.0,48,41,89,59,48,11,1.51,81.36,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
6289,2020,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,670,3,QCM,0.39,0.64,47.0,39,43,82,71,39,32,1.15,54.93,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
670,2015,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,671,4,QCU,0.48,0.22,29.0,19,47,66,65,19,46,1.02,29.23,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
1794,2016,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,671,4,QCU,0.28,0.72,46.0,30,35,65,45,30,15,1.44,66.67,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
2918,2017,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,671,4,QCM,0.44,0.53,36.0,20,36,56,21,20,1,2.67,95.24,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
4042,2018,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,671,4,QCM,0.58,0.24,3.0,2,51,53,25,2,23,2.12,8.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
5166,2019,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,671,4,QCM,0.39,0.34,41.0,20,29,49,20,20,0,2.45,100.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
6290,2020,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,671,4,QCM,0.47,0.32,64.0,32,18,50,49,32,17,1.02,65.31,Facile,Moyen,-1,Plus Difficile,Adapte,Mathematics
671,2015,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,672,5,QCM,0.38,0.4,64.0,29,16,45,42,29,13,1.07,69.05,Facile,Moyen,-1,Plus Difficile,Adapte,Mathematics
1795,2016,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,672,5,QCM,0.46,0.66,64.0,26,15,41,41,26,15,1.0,63.41,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
2919,2017,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,672,5,QCM,0.45,0.52,64.0,22,13,35,26,22,4,1.35,84.62,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
4043,2018,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,672,5,QCM,0.43,0.59,64.0,22,12,34,22,22,0,1.55,100.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
5167,2019,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,672,5,QCU,0.25,0.53,64.0,23,13,36,30,23,7,1.2,76.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6291,2020,Mathématiques,3,La Dérivation,5,Derivees d'Ordres Superieurs,5,672,5,QCU,0.31,0.6,64.0,24,14,38,36,24,12,1.06,66.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
672,2015,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,673,1,QCM,0.67,0.29,14.0,2,9,11,10,2,8,1.1,20.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
1796,2016,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,673,1,QCM,0.39,0.49,47.0,6,7,13,13,6,7,1.0,46.15,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
2920,2017,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,673,1,QCU,0.24,0.72,37.0,6,9,15,14,6,8,1.07,42.86,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
4044,2018,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,673,1,QCU,0.43,0.33,32.0,4,10,14,8,4,4,1.75,50.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
5168,2019,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,673,1,QCU,0.48,0.39,3.0,0,13,13,11,0,11,1.18,0.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
6292,2020,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,673,1,QCM,0.54,0.28,14.0,2,11,13,10,2,8,1.3,20.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
673,2015,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,674,2,QCU,0.25,0.64,54.0,36,30,66,61,36,25,1.08,59.02,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
1797,2016,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,674,2,QCM,0.69,0.23,8.0,6,66,72,53,6,47,1.36,11.32,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
2921,2017,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,674,2,QCM,0.79,0.3,15.0,12,69,81,64,12,52,1.27,18.75,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
4045,2018,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,674,2,QCU,0.43,0.24,25.0,18,56,74,52,18,34,1.42,34.62,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
5169,2019,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,674,2,QCU,0.2,0.44,51.0,43,42,85,57,43,14,1.49,75.44,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
6293,2020,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,674,2,QCU,0.62,0.34,20.0,20,78,98,36,20,16,2.72,55.56,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
674,2015,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,675,3,QCM,0.66,0.15,31.0,15,33,48,20,15,5,2.4,75.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
1798,2016,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,675,3,QCM,0.68,0.27,4.0,2,46,48,27,2,25,1.78,7.41,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
2922,2017,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,675,3,QCU,0.32,0.71,53.0,24,22,46,45,24,21,1.02,53.33,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
4046,2018,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,675,3,QCU,0.26,0.51,64.0,26,14,40,39,26,13,1.03,66.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
5170,2019,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,675,3,QCU,0.28,0.63,64.0,28,16,44,39,28,11,1.13,71.79,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6294,2020,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,675,3,QCU,0.39,0.67,64.0,28,15,43,35,28,7,1.23,80.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
675,2015,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,676,4,QCU,0.3,0.64,53.0,28,24,52,30,28,2,1.73,93.33,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
1799,2016,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,676,4,QCU,0.33,0.73,41.0,23,32,55,26,23,3,2.12,88.46,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
2923,2017,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,676,4,QCU,0.65,0.25,13.0,7,47,54,40,7,33,1.35,17.5,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
4047,2018,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,676,4,QCU,0.31,0.45,63.0,33,19,52,46,33,13,1.13,71.74,Difficile,Moyen,1,Plus Facile,Adapte,Mathematics
5171,2019,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,676,4,QCU,0.22,0.7,63.0,30,17,47,40,30,10,1.18,75.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6295,2020,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,676,4,QCU,0.28,0.56,63.0,27,16,43,41,27,14,1.05,65.85,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
676,2015,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,677,5,QCM,0.61,0.27,23.0,4,14,18,14,4,10,1.29,28.57,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
1800,2016,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,677,5,QCM,0.77,0.15,6.0,1,20,21,7,1,6,3.0,14.29,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
2924,2017,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,677,5,QO,0.84,0.06,16.0,4,19,23,22,4,18,1.05,18.18,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
4048,2018,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,677,5,QO,0.34,0.27,60.0,13,8,21,18,13,5,1.17,72.22,Difficile,Moyen,1,Plus Facile,Adapte,Mathematics
5172,2019,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,677,5,QO,0.64,0.15,60.0,14,10,24,17,14,3,1.41,82.35,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6296,2020,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,677,5,QO,0.56,0.23,60.0,13,9,22,20,13,7,1.1,65.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
677,2015,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,678,6,QCU,0.68,0.4,2.0,2,96,98,44,2,42,2.23,4.55,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
1801,2016,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,678,6,QCU,0.31,0.54,56.0,55,43,98,90,55,35,1.09,61.11,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
2925,2017,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,678,6,QCU,0.64,0.37,10.0,11,98,109,104,11,93,1.05,10.58,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
4049,2018,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,678,6,QCU,0.27,0.7,58.0,62,45,107,64,62,2,1.67,96.88,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
5173,2019,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,678,6,QCU,0.24,0.47,57.0,53,40,93,82,53,29,1.13,64.63,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
6297,2020,Mathématiques,3,La Dérivation,6,Classe Cn par Morceaux,6,678,6,QCM,0.4,0.31,53.0,48,42,90,58,48,10,1.55,82.76,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
678,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,679,1,QCU,0.31,0.43,43.0,11,14,25,17,11,6,1.47,64.71,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
1802,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,679,1,QROC,0.73,0.12,10.0,3,25,28,21,3,18,1.33,14.29,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
2926,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,679,1,QROC,0.41,0.28,61.0,15,9,24,16,15,1,1.5,93.75,Facile,Moyen,-1,Plus Difficile,Adapte,Mathematics
4050,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,679,1,QROC,0.3,0.26,61.0,15,9,24,23,15,8,1.04,65.22,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
5174,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,679,1,QROC,0.32,0.29,61.0,15,9,24,21,15,6,1.14,71.43,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6298,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,679,1,QO,0.6,0.15,61.0,15,10,25,24,15,9,1.04,62.5,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
679,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,680,2,QROC,0.54,0.36,58.0,55,39,94,59,55,4,1.59,93.22,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
1803,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,680,2,QO,0.71,0.3,56.0,57,45,102,79,57,22,1.29,72.15,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
2927,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,680,2,QO,0.88,0.02,31.0,33,72,105,87,33,54,1.21,37.93,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
4051,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,680,2,QO,0.31,0.18,60.0,67,44,111,79,67,12,1.41,84.81,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
5175,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,680,2,QO,0.61,0.16,60.0,59,39,98,59,59,0,1.66,100.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6299,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,680,2,QO,0.61,0.17,60.0,55,37,92,76,55,21,1.21,72.37,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
680,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,681,3,QCU,0.4,0.3,28.0,12,32,44,29,12,17,1.52,41.38,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
1804,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,681,3,QCU,0.38,0.41,45.0,18,21,39,21,18,3,1.86,85.71,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
2928,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,681,3,QCU,0.21,0.48,39.0,14,22,36,30,14,16,1.2,46.67,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
4052,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,681,3,QCU,0.31,0.6,38.0,12,19,31,15,12,3,2.07,80.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
5176,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,681,3,QO,0.39,0.19,44.0,16,20,36,33,16,17,1.09,48.48,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
6300,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,681,3,QO,0.86,0.12,15.0,6,34,40,36,6,30,1.11,16.67,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
681,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,682,4,QCM,0.46,0.55,41.0,23,34,57,34,23,11,1.68,67.65,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
1805,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,682,4,QCM,0.26,0.55,58.0,32,23,55,52,32,20,1.06,61.54,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
2929,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,682,4,QCM,0.66,0.16,4.0,2,59,61,57,2,55,1.07,3.51,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
4053,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,682,4,QCM,0.7,0.17,15.0,8,47,55,49,8,41,1.12,16.33,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
5177,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,682,4,QCU,0.52,0.25,16.0,8,43,51,22,8,14,2.32,36.36,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
6301,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,682,4,QCU,0.29,0.74,51.0,28,27,55,36,28,8,1.53,77.78,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
682,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,683,5,QCU,0.37,0.55,44.0,29,38,67,67,29,38,1.0,43.28,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
1806,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,683,5,QCU,0.68,0.28,33.0,21,44,65,57,21,36,1.14,36.84,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
2930,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,683,5,QCU,0.64,0.3,27.0,16,45,61,57,16,41,1.07,28.07,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
4054,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,683,5,QROC,0.49,0.29,36.0,25,45,70,31,25,6,2.26,80.65,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
5178,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,683,5,QROC,0.35,0.31,39.0,30,47,77,43,30,13,1.79,69.77,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
6302,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,683,5,QROC,0.6,0.07,19.0,13,53,66,32,13,19,2.06,40.62,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
683,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,684,6,QCU,0.71,0.27,28.0,15,38,53,47,15,32,1.13,31.91,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
1807,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,684,6,QCU,0.22,0.55,62.0,33,20,53,49,33,16,1.08,67.35,Difficile,Moyen,1,Plus Facile,Adapte,Mathematics
2931,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,684,6,QCU,0.32,0.7,62.0,29,17,46,40,29,11,1.15,72.5,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
4055,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,684,6,QCU,0.25,0.61,62.0,26,16,42,37,26,11,1.14,70.27,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
5179,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,684,6,QCM,0.45,0.4,62.0,30,18,48,41,30,11,1.17,73.17,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6303,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,684,6,QCU,0.34,0.62,62.0,27,16,43,27,27,0,1.59,100.0,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
684,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,685,7,QCM,0.59,0.21,25.0,22,65,87,57,22,35,1.53,38.6,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
1808,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,685,7,QCM,0.46,0.38,57.0,57,43,100,93,57,36,1.08,61.29,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Mathematics
2932,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,685,7,QCM,0.35,0.54,55.0,56,46,102,81,56,25,1.26,69.14,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
4056,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,685,7,QCM,0.5,0.63,61.0,58,37,95,93,58,35,1.02,62.37,Facile,Moyen,-1,Plus Difficile,Adapte,Mathematics
5180,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,685,7,QCU,0.39,0.54,61.0,49,32,81,55,49,6,1.47,89.09,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
6304,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,685,7,QCU,0.24,0.61,61.0,56,36,92,86,56,30,1.07,65.12,Moyen,Moyen,0,Meme Difficulté,Adapte,Mathematics
685,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,686,8,QCM,0.53,0.25,27.0,8,22,30,20,8,12,1.5,40.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
1809,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,686,8,QCM,0.74,0.26,6.0,2,32,34,28,2,26,1.21,7.14,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
2933,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,686,8,QCM,0.74,0.16,1.0,0,39,39,18,0,18,2.17,0.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
4057,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,686,8,QCU,0.52,0.21,1.0,0,33,33,31,0,31,1.06,0.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
5181,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,686,8,QCU,0.71,0.31,29.0,9,21,30,10,9,1,3.0,90.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
6305,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,686,8,QCU,0.34,0.74,60.0,20,14,34,22,20,2,1.55,90.91,Difficile,Moyen,1,Plus Facile,Adapte,Mathematics
686,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,687,9,QCU,0.73,0.39,11.0,1,12,13,5,1,4,2.6,20.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
1810,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,687,9,QCU,0.28,0.63,43.0,6,7,13,8,6,2,1.62,75.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
2934,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,687,9,QCU,0.47,0.32,1.0,0,14,14,5,0,5,2.8,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
4058,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,687,9,QCU,0.27,0.72,37.0,5,9,14,13,5,8,1.08,38.46,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
5182,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,687,9,QCU,0.4,0.55,55.0,9,7,16,13,9,4,1.23,69.23,Difficile,Moyen,1,Plus Facile,Pas Adapte,Mathematics
6306,2020,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,687,9,QCU,0.65,0.37,11.0,2,13,15,13,2,11,1.15,15.38,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
687,2015,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,688,10,QROC,0.99,0.1,28.0,27,71,98,97,27,70,1.01,27.84,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
1811,2016,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,688,10,QROC,0.76,0.11,24.0,27,84,111,88,27,61,1.26,30.68,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Mathematics
2935,2017,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,688,10,QROC,0.62,0.24,33.0,38,78,116,53,38,15,2.19,71.7,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Mathematics
4059,2018,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,688,10,QROC,0.98,0.17,32.0,42,90,132,87,42,45,1.52,48.28,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Mathematics
5183,2019,Mathématiques,3,La Dérivation,7,Fonctions Reciproques,11,688,10,QROC,0.47,0.37,49.0,73,75,148,115,73,42,1.29,63.48,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Mathematics
